movement_id,product_id,movement_type,quantity,movement_date,reference_id,warehouse_location,notes
9143,472,Adjustment,0,2024-08-25 00:00:00,,Warehouse_B,Adjustment transaction
9144,475,Return,1,2023-08-24 00:00:00,,Warehouse_C,Return transaction
9145,202,Purchase,355,2023-05-24 00:00:00,,Warehouse_C,Purchase transaction
9146,410,Purchase,414,2023-11-13 00:00:00,,Warehouse_B,Purchase transaction
9147,204,Sale,-10,2023-11-28 00:00:00,7127.0,Warehouse_D,Sale transaction
9148,495,Purchase,161,2023-07-21 00:00:00,,Warehouse_C,Purchase transaction
9149,425,Sale,-9,2024-02-02 00:00:00,4824.0,Warehouse_A,Sale transaction
9150,353,Sale,-6,2024-08-15 00:00:00,6750.0,Warehouse_A,Sale transaction
9151,161,Purchase,54,2023-02-16 00:00:00,,Warehouse_D,Purchase transaction
9152,232,Sale,-18,2023-03-02 00:00:00,1446.0,Warehouse_A,Sale transaction
9153,208,Adjustment,7,2023-07-12 00:00:00,,Warehouse_B,Adjustment transaction
9154,205,Purchase,285,2023-07-25 00:00:00,,Warehouse_C,Purchase transaction
9155,384,Sale,-13,2024-12-09 00:00:00,6936.0,Warehouse_A,Sale transaction
9156,483,Sale,-20,2023-06-13 00:00:00,3528.0,Warehouse_B,Sale transaction
9157,435,Purchase,302,2023-06-08 00:00:00,,Warehouse_C,Purchase transaction
9158,435,Adjustment,-6,2024-10-11 00:00:00,,Warehouse_C,Adjustment transaction
9159,121,Return,5,2024-12-30 00:00:00,,Warehouse_B,Return transaction
9160,362,Adjustment,-2,2023-11-04 00:00:00,,Warehouse_A,Adjustment transaction
9161,411,Sale,-3,2023-04-08 00:00:00,7317.0,Warehouse_A,Sale transaction
9162,149,Return,2,2024-09-27 00:00:00,,Warehouse_A,Return transaction
9163,479,Purchase,218,2023-02-11 00:00:00,,Warehouse_C,Purchase transaction
9164,32,Return,3,2023-11-30 00:00:00,,Warehouse_B,Return transaction
9165,362,Purchase,458,2024-05-01 00:00:00,,Warehouse_A,Purchase transaction
9166,222,Return,4,2023-06-24 00:00:00,,Warehouse_D,Return transaction
9167,174,Purchase,353,2023-03-18 00:00:00,,Warehouse_A,Purchase transaction
9168,29,Adjustment,-9,2023-09-12 00:00:00,,Warehouse_D,Adjustment transaction
9169,4,Sale,-9,2023-12-17 00:00:00,2175.0,Warehouse_D,Sale transaction
9170,439,Adjustment,5,2024-01-04 00:00:00,,Warehouse_C,Adjustment transaction
9171,110,Purchase,482,2024-04-22 00:00:00,,Warehouse_B,Purchase transaction
9172,91,Purchase,189,2024-05-23 00:00:00,,Warehouse_A,Purchase transaction
9173,393,Purchase,227,2024-05-29 00:00:00,,Warehouse_C,Purchase transaction
9174,228,Adjustment,-8,2024-11-18 00:00:00,,Warehouse_B,Adjustment transaction
9175,336,Return,1,2024-07-29 00:00:00,,Warehouse_D,Return transaction
9176,266,Adjustment,-9,2023-03-12 00:00:00,,Warehouse_D,Adjustment transaction
9177,367,Return,2,2024-08-08 00:00:00,,Warehouse_B,Return transaction
9178,241,Sale,-6,2023-12-17 00:00:00,5444.0,Warehouse_C,Sale transaction
9179,219,Adjustment,0,2024-02-07 00:00:00,,Warehouse_C,Adjustment transaction
9180,233,Adjustment,7,2023-10-26 00:00:00,,Warehouse_B,Adjustment transaction
9181,311,Return,5,2024-03-17 00:00:00,,Warehouse_D,Return transaction
9182,160,Return,4,2023-03-10 00:00:00,,Warehouse_A,Return transaction
9183,203,Adjustment,4,2024-07-06 00:00:00,,Warehouse_B,Adjustment transaction
9184,467,Sale,-4,2023-12-30 00:00:00,6625.0,Warehouse_A,Sale transaction
9185,129,Purchase,58,2023-03-16 00:00:00,,Warehouse_C,Purchase transaction
9186,123,Adjustment,2,2024-07-16 00:00:00,,Warehouse_D,Adjustment transaction
9187,262,Sale,-5,2023-09-14 00:00:00,4722.0,Warehouse_A,Sale transaction
9188,412,Return,1,2024-05-15 00:00:00,,Warehouse_C,Return transaction
9189,25,Adjustment,-2,2023-10-08 00:00:00,,Warehouse_D,Adjustment transaction
9190,281,Return,1,2024-12-02 00:00:00,,Warehouse_D,Return transaction
9191,436,Adjustment,-3,2024-12-07 00:00:00,,Warehouse_D,Adjustment transaction
9192,440,Sale,-17,2023-05-20 00:00:00,677.0,Warehouse_D,Sale transaction
9193,364,Purchase,127,2024-05-16 00:00:00,,Warehouse_B,Purchase transaction
9194,98,Adjustment,-2,2024-07-31 00:00:00,,Warehouse_B,Adjustment transaction
9195,200,Sale,-4,2024-12-26 00:00:00,484.0,Warehouse_A,Sale transaction
9196,430,Purchase,266,2024-09-01 00:00:00,,Warehouse_A,Purchase transaction
9197,492,Sale,-12,2023-03-17 00:00:00,6748.0,Warehouse_A,Sale transaction
9198,281,Sale,-13,2023-10-12 00:00:00,3920.0,Warehouse_D,Sale transaction
9199,152,Purchase,113,2024-01-05 00:00:00,,Warehouse_D,Purchase transaction
9200,211,Sale,-8,2024-07-16 00:00:00,2442.0,Warehouse_D,Sale transaction
9201,19,Return,3,2023-01-03 00:00:00,,Warehouse_C,Return transaction
9202,205,Return,1,2023-08-11 00:00:00,,Warehouse_C,Return transaction
9203,474,Adjustment,-3,2023-03-02 00:00:00,,Warehouse_A,Adjustment transaction
9204,68,Adjustment,-9,2024-07-10 00:00:00,,Warehouse_D,Adjustment transaction
9205,381,Sale,-11,2023-06-28 00:00:00,7518.0,Warehouse_A,Sale transaction
9206,32,Adjustment,-9,2024-09-25 00:00:00,,Warehouse_C,Adjustment transaction
9207,25,Adjustment,5,2023-01-20 00:00:00,,Warehouse_C,Adjustment transaction
9208,440,Purchase,167,2023-05-03 00:00:00,,Warehouse_B,Purchase transaction
9209,494,Sale,-9,2024-12-16 00:00:00,2120.0,Warehouse_D,Sale transaction
9210,246,Return,5,2023-01-24 00:00:00,,Warehouse_B,Return transaction
9211,176,Sale,-12,2023-02-21 00:00:00,1005.0,Warehouse_D,Sale transaction
9212,110,Purchase,370,2023-05-01 00:00:00,,Warehouse_B,Purchase transaction
9213,106,Return,1,2024-10-10 00:00:00,,Warehouse_C,Return transaction
9214,21,Sale,-5,2024-02-18 00:00:00,6472.0,Warehouse_C,Sale transaction
9215,47,Purchase,193,2024-01-21 00:00:00,,Warehouse_C,Purchase transaction
9216,12,Adjustment,-3,2024-09-28 00:00:00,,Warehouse_B,Adjustment transaction
9217,443,Purchase,407,2024-08-11 00:00:00,,Warehouse_C,Purchase transaction
9218,115,Sale,-7,2024-12-19 00:00:00,2050.0,Warehouse_D,Sale transaction
9219,258,Adjustment,-7,2023-03-02 00:00:00,,Warehouse_D,Adjustment transaction
9220,385,Purchase,467,2023-10-13 00:00:00,,Warehouse_C,Purchase transaction
9221,439,Return,3,2023-02-23 00:00:00,,Warehouse_D,Return transaction
9222,411,Purchase,253,2024-09-06 00:00:00,,Warehouse_C,Purchase transaction
9223,390,Purchase,477,2023-03-03 00:00:00,,Warehouse_A,Purchase transaction
9224,370,Sale,-20,2023-12-07 00:00:00,2902.0,Warehouse_D,Sale transaction
9225,252,Purchase,457,2024-03-20 00:00:00,,Warehouse_B,Purchase transaction
9226,210,Purchase,162,2023-02-17 00:00:00,,Warehouse_D,Purchase transaction
9227,79,Return,3,2024-08-13 00:00:00,,Warehouse_B,Return transaction
9228,97,Purchase,109,2024-03-13 00:00:00,,Warehouse_A,Purchase transaction
9229,167,Sale,-3,2024-11-02 00:00:00,4111.0,Warehouse_A,Sale transaction
9230,119,Purchase,339,2024-10-02 00:00:00,,Warehouse_D,Purchase transaction
9231,300,Return,1,2024-02-05 00:00:00,,Warehouse_D,Return transaction
9232,301,Adjustment,8,2023-02-07 00:00:00,,Warehouse_A,Adjustment transaction
9233,158,Adjustment,3,2023-07-27 00:00:00,,Warehouse_A,Adjustment transaction
9234,73,Sale,-12,2024-02-23 00:00:00,6033.0,Warehouse_C,Sale transaction
9235,449,Return,4,2023-10-20 00:00:00,,Warehouse_A,Return transaction
9236,454,Sale,-11,2024-02-09 00:00:00,2555.0,Warehouse_A,Sale transaction
9237,45,Sale,-13,2024-09-11 00:00:00,5502.0,Warehouse_A,Sale transaction
9238,230,Sale,-5,2024-09-16 00:00:00,904.0,Warehouse_C,Sale transaction
9239,102,Return,5,2024-03-23 00:00:00,,Warehouse_A,Return transaction
9240,48,Purchase,406,2024-07-05 00:00:00,,Warehouse_A,Purchase transaction
9241,480,Purchase,428,2024-02-27 00:00:00,,Warehouse_B,Purchase transaction
9242,167,Adjustment,-10,2023-12-01 00:00:00,,Warehouse_C,Adjustment transaction
9243,415,Purchase,288,2023-06-15 00:00:00,,Warehouse_A,Purchase transaction
9244,341,Return,1,2023-04-05 00:00:00,,Warehouse_D,Return transaction
9245,201,Return,3,2023-07-04 00:00:00,,Warehouse_B,Return transaction
9246,58,Return,3,2024-03-31 00:00:00,,Warehouse_B,Return transaction
9247,361,Adjustment,8,2023-03-05 00:00:00,,Warehouse_A,Adjustment transaction
9248,489,Return,2,2024-04-09 00:00:00,,Warehouse_A,Return transaction
9249,190,Purchase,328,2023-08-11 00:00:00,,Warehouse_C,Purchase transaction
9250,172,Return,1,2023-05-05 00:00:00,,Warehouse_B,Return transaction
9251,173,Sale,-16,2023-06-02 00:00:00,6853.0,Warehouse_C,Sale transaction
9252,235,Purchase,145,2023-04-25 00:00:00,,Warehouse_D,Purchase transaction
9253,287,Sale,-2,2023-05-31 00:00:00,7564.0,Warehouse_A,Sale transaction
9254,341,Adjustment,3,2024-04-13 00:00:00,,Warehouse_C,Adjustment transaction
9255,154,Sale,-14,2023-08-27 00:00:00,894.0,Warehouse_B,Sale transaction
9256,43,Purchase,286,2024-12-15 00:00:00,,Warehouse_D,Purchase transaction
9257,496,Return,1,2023-07-24 00:00:00,,Warehouse_C,Return transaction
9258,93,Return,5,2024-07-14 00:00:00,,Warehouse_B,Return transaction
9259,6,Sale,-17,2024-12-10 00:00:00,1727.0,Warehouse_C,Sale transaction
9260,148,Return,5,2023-05-15 00:00:00,,Warehouse_D,Return transaction
9261,342,Purchase,102,2024-11-26 00:00:00,,Warehouse_A,Purchase transaction
9262,388,Sale,-13,2024-05-09 00:00:00,5016.0,Warehouse_A,Sale transaction
9263,252,Adjustment,6,2023-10-20 00:00:00,,Warehouse_A,Adjustment transaction
9264,418,Sale,-10,2023-02-13 00:00:00,45.0,Warehouse_A,Sale transaction
9265,187,Purchase,214,2024-06-02 00:00:00,,Warehouse_B,Purchase transaction
9266,183,Purchase,274,2023-03-03 00:00:00,,Warehouse_B,Purchase transaction
9267,323,Adjustment,-10,2024-11-06 00:00:00,,Warehouse_C,Adjustment transaction
9268,141,Purchase,110,2023-06-12 00:00:00,,Warehouse_C,Purchase transaction
9269,467,Return,3,2024-10-23 00:00:00,,Warehouse_B,Return transaction
9270,162,Return,4,2024-05-01 00:00:00,,Warehouse_C,Return transaction
9271,401,Adjustment,-2,2024-02-28 00:00:00,,Warehouse_B,Adjustment transaction
9272,155,Purchase,110,2023-11-26 00:00:00,,Warehouse_D,Purchase transaction
9273,371,Return,1,2023-12-04 00:00:00,,Warehouse_A,Return transaction
9274,437,Return,2,2023-10-23 00:00:00,,Warehouse_A,Return transaction
9275,223,Return,3,2024-07-11 00:00:00,,Warehouse_C,Return transaction
9276,385,Return,1,2024-05-17 00:00:00,,Warehouse_C,Return transaction
9277,445,Purchase,273,2024-03-10 00:00:00,,Warehouse_B,Purchase transaction
9278,323,Sale,-5,2024-07-04 00:00:00,5729.0,Warehouse_C,Sale transaction
9279,315,Adjustment,-6,2024-09-24 00:00:00,,Warehouse_D,Adjustment transaction
9280,368,Return,5,2024-10-26 00:00:00,,Warehouse_B,Return transaction
9281,367,Purchase,163,2024-01-19 00:00:00,,Warehouse_A,Purchase transaction
9282,343,Return,1,2024-06-28 00:00:00,,Warehouse_C,Return transaction
9283,232,Sale,-12,2023-05-22 00:00:00,5230.0,Warehouse_A,Sale transaction
9284,331,Return,4,2024-08-12 00:00:00,,Warehouse_D,Return transaction
9285,395,Purchase,131,2024-05-22 00:00:00,,Warehouse_A,Purchase transaction
9286,116,Adjustment,3,2024-01-08 00:00:00,,Warehouse_A,Adjustment transaction
9287,131,Return,4,2024-02-25 00:00:00,,Warehouse_B,Return transaction
9288,245,Adjustment,-6,2024-12-20 00:00:00,,Warehouse_A,Adjustment transaction
9289,492,Purchase,368,2024-01-21 00:00:00,,Warehouse_D,Purchase transaction
9290,408,Purchase,369,2023-04-30 00:00:00,,Warehouse_B,Purchase transaction
9291,52,Sale,-6,2024-03-17 00:00:00,2021.0,Warehouse_B,Sale transaction
9292,463,Adjustment,4,2023-09-04 00:00:00,,Warehouse_C,Adjustment transaction
9293,465,Return,3,2024-05-26 00:00:00,,Warehouse_D,Return transaction
9294,402,Purchase,227,2023-09-20 00:00:00,,Warehouse_A,Purchase transaction
9295,200,Purchase,409,2023-07-20 00:00:00,,Warehouse_B,Purchase transaction
9296,152,Return,2,2023-11-06 00:00:00,,Warehouse_A,Return transaction
9297,106,Return,1,2023-05-19 00:00:00,,Warehouse_A,Return transaction
9298,258,Sale,-15,2024-04-30 00:00:00,7252.0,Warehouse_A,Sale transaction
9299,126,Adjustment,2,2024-04-11 00:00:00,,Warehouse_A,Adjustment transaction
9300,62,Adjustment,-5,2024-02-20 00:00:00,,Warehouse_A,Adjustment transaction
9301,250,Purchase,247,2024-06-26 00:00:00,,Warehouse_D,Purchase transaction
9302,130,Purchase,132,2023-03-27 00:00:00,,Warehouse_C,Purchase transaction
9303,255,Adjustment,10,2023-02-24 00:00:00,,Warehouse_D,Adjustment transaction
9304,92,Purchase,491,2024-03-22 00:00:00,,Warehouse_A,Purchase transaction
9305,487,Return,3,2024-08-05 00:00:00,,Warehouse_A,Return transaction
9306,218,Purchase,458,2024-10-20 00:00:00,,Warehouse_C,Purchase transaction
9307,389,Adjustment,-8,2024-11-07 00:00:00,,Warehouse_A,Adjustment transaction
9308,418,Adjustment,-10,2023-02-17 00:00:00,,Warehouse_A,Adjustment transaction
9309,299,Return,3,2023-11-15 00:00:00,,Warehouse_B,Return transaction
9310,381,Return,5,2023-08-05 00:00:00,,Warehouse_C,Return transaction
9311,472,Adjustment,7,2023-08-14 00:00:00,,Warehouse_C,Adjustment transaction
9312,374,Purchase,177,2023-09-25 00:00:00,,Warehouse_D,Purchase transaction
9313,92,Purchase,213,2024-05-31 00:00:00,,Warehouse_B,Purchase transaction
9314,365,Purchase,63,2024-02-16 00:00:00,,Warehouse_A,Purchase transaction
9315,66,Purchase,308,2023-12-07 00:00:00,,Warehouse_C,Purchase transaction
9316,431,Purchase,440,2024-04-24 00:00:00,,Warehouse_B,Purchase transaction
9317,53,Purchase,249,2023-12-13 00:00:00,,Warehouse_B,Purchase transaction
9318,409,Return,4,2024-01-27 00:00:00,,Warehouse_D,Return transaction
9319,460,Adjustment,3,2024-09-22 00:00:00,,Warehouse_A,Adjustment transaction
9320,407,Sale,-20,2023-08-13 00:00:00,3057.0,Warehouse_C,Sale transaction
9321,76,Purchase,338,2024-04-08 00:00:00,,Warehouse_D,Purchase transaction
9322,430,Return,5,2023-11-13 00:00:00,,Warehouse_D,Return transaction
9323,17,Return,2,2024-03-29 00:00:00,,Warehouse_A,Return transaction
9324,469,Adjustment,-6,2024-04-25 00:00:00,,Warehouse_C,Adjustment transaction
9325,26,Purchase,269,2024-08-02 00:00:00,,Warehouse_C,Purchase transaction
9326,55,Adjustment,8,2023-08-02 00:00:00,,Warehouse_D,Adjustment transaction
9327,299,Purchase,205,2023-01-31 00:00:00,,Warehouse_D,Purchase transaction
9328,371,Return,4,2024-09-01 00:00:00,,Warehouse_D,Return transaction
9329,31,Sale,-5,2024-10-28 00:00:00,338.0,Warehouse_B,Sale transaction
9330,486,Purchase,311,2024-03-14 00:00:00,,Warehouse_A,Purchase transaction
9331,360,Purchase,284,2023-04-16 00:00:00,,Warehouse_B,Purchase transaction
9332,340,Return,5,2023-09-24 00:00:00,,Warehouse_D,Return transaction
9333,483,Return,3,2024-07-21 00:00:00,,Warehouse_D,Return transaction
9334,479,Sale,-14,2024-12-17 00:00:00,7271.0,Warehouse_D,Sale transaction
9335,489,Return,4,2023-05-29 00:00:00,,Warehouse_D,Return transaction
9336,251,Sale,-6,2023-12-07 00:00:00,843.0,Warehouse_D,Sale transaction
9337,475,Purchase,305,2024-02-09 00:00:00,,Warehouse_C,Purchase transaction
9338,273,Return,5,2024-08-04 00:00:00,,Warehouse_A,Return transaction
9339,448,Purchase,379,2023-03-22 00:00:00,,Warehouse_A,Purchase transaction
9340,172,Return,5,2023-01-01 00:00:00,,Warehouse_B,Return transaction
9341,454,Return,1,2024-12-05 00:00:00,,Warehouse_D,Return transaction
9342,313,Sale,-18,2024-10-20 00:00:00,2136.0,Warehouse_B,Sale transaction
9343,179,Sale,-20,2023-03-14 00:00:00,3173.0,Warehouse_B,Sale transaction
9344,453,Return,2,2024-07-03 00:00:00,,Warehouse_B,Return transaction
9345,357,Adjustment,-7,2024-05-03 00:00:00,,Warehouse_B,Adjustment transaction
9346,379,Adjustment,8,2024-07-26 00:00:00,,Warehouse_D,Adjustment transaction
9347,465,Return,5,2023-08-02 00:00:00,,Warehouse_A,Return transaction
9348,271,Return,4,2023-03-14 00:00:00,,Warehouse_B,Return transaction
9349,347,Purchase,385,2024-07-16 00:00:00,,Warehouse_A,Purchase transaction
9350,52,Adjustment,-7,2023-05-11 00:00:00,,Warehouse_B,Adjustment transaction
9351,43,Adjustment,-4,2023-04-24 00:00:00,,Warehouse_D,Adjustment transaction
9352,363,Return,5,2023-09-11 00:00:00,,Warehouse_C,Return transaction
9353,114,Purchase,442,2024-09-10 00:00:00,,Warehouse_B,Purchase transaction
9354,181,Sale,-11,2024-12-04 00:00:00,2337.0,Warehouse_C,Sale transaction
9355,101,Adjustment,-8,2023-11-14 00:00:00,,Warehouse_C,Adjustment transaction
9356,359,Return,3,2023-11-25 00:00:00,,Warehouse_D,Return transaction
9357,415,Purchase,379,2024-04-02 00:00:00,,Warehouse_D,Purchase transaction
9358,119,Sale,-3,2024-10-25 00:00:00,2947.0,Warehouse_C,Sale transaction
9359,471,Adjustment,8,2023-04-28 00:00:00,,Warehouse_A,Adjustment transaction
9360,303,Purchase,410,2024-04-23 00:00:00,,Warehouse_B,Purchase transaction
9361,19,Purchase,322,2023-05-14 00:00:00,,Warehouse_D,Purchase transaction
9362,254,Purchase,450,2024-09-27 00:00:00,,Warehouse_B,Purchase transaction
9363,170,Adjustment,-8,2024-08-14 00:00:00,,Warehouse_C,Adjustment transaction
9364,23,Adjustment,3,2024-09-30 00:00:00,,Warehouse_C,Adjustment transaction
9365,425,Return,5,2023-03-24 00:00:00,,Warehouse_C,Return transaction
9366,328,Sale,-13,2023-04-25 00:00:00,1420.0,Warehouse_A,Sale transaction
9367,463,Purchase,463,2024-05-18 00:00:00,,Warehouse_A,Purchase transaction
9368,195,Adjustment,6,2024-11-04 00:00:00,,Warehouse_D,Adjustment transaction
9369,129,Sale,-18,2023-06-03 00:00:00,3682.0,Warehouse_C,Sale transaction
9370,348,Sale,-1,2023-05-26 00:00:00,4387.0,Warehouse_A,Sale transaction
9371,272,Return,4,2024-06-21 00:00:00,,Warehouse_A,Return transaction
9372,240,Return,1,2023-06-29 00:00:00,,Warehouse_D,Return transaction
9373,245,Purchase,306,2023-10-24 00:00:00,,Warehouse_B,Purchase transaction
9374,410,Purchase,394,2023-07-05 00:00:00,,Warehouse_D,Purchase transaction
9375,32,Purchase,194,2024-07-18 00:00:00,,Warehouse_C,Purchase transaction
9376,16,Adjustment,4,2023-11-18 00:00:00,,Warehouse_C,Adjustment transaction
9377,432,Return,3,2023-08-14 00:00:00,,Warehouse_A,Return transaction
9378,391,Return,1,2023-06-22 00:00:00,,Warehouse_A,Return transaction
9379,85,Return,5,2024-11-21 00:00:00,,Warehouse_D,Return transaction
9380,59,Return,2,2024-05-16 00:00:00,,Warehouse_C,Return transaction
9381,337,Adjustment,6,2023-04-19 00:00:00,,Warehouse_B,Adjustment transaction
9382,417,Sale,-20,2024-11-28 00:00:00,6798.0,Warehouse_D,Sale transaction
9383,71,Sale,-3,2024-05-07 00:00:00,7192.0,Warehouse_C,Sale transaction
9384,85,Sale,-2,2024-05-18 00:00:00,2476.0,Warehouse_D,Sale transaction
9385,481,Purchase,467,2023-11-22 00:00:00,,Warehouse_D,Purchase transaction
9386,252,Adjustment,3,2024-03-14 00:00:00,,Warehouse_C,Adjustment transaction
9387,244,Return,5,2024-08-24 00:00:00,,Warehouse_B,Return transaction
9388,394,Purchase,157,2023-03-22 00:00:00,,Warehouse_C,Purchase transaction
9389,273,Return,3,2023-06-24 00:00:00,,Warehouse_C,Return transaction
9390,78,Purchase,317,2024-09-17 00:00:00,,Warehouse_B,Purchase transaction
9391,194,Adjustment,-8,2023-11-26 00:00:00,,Warehouse_B,Adjustment transaction
9392,281,Sale,-16,2024-02-17 00:00:00,6958.0,Warehouse_B,Sale transaction
9393,434,Purchase,75,2023-11-24 00:00:00,,Warehouse_A,Purchase transaction
9394,310,Return,2,2024-06-18 00:00:00,,Warehouse_A,Return transaction
9395,160,Return,5,2023-08-08 00:00:00,,Warehouse_D,Return transaction
9396,187,Adjustment,10,2024-06-27 00:00:00,,Warehouse_B,Adjustment transaction
9397,45,Purchase,139,2024-07-19 00:00:00,,Warehouse_A,Purchase transaction
9398,27,Adjustment,9,2024-06-28 00:00:00,,Warehouse_B,Adjustment transaction
9399,47,Return,1,2023-05-26 00:00:00,,Warehouse_B,Return transaction
9400,132,Purchase,209,2024-04-01 00:00:00,,Warehouse_A,Purchase transaction
9401,372,Sale,-1,2024-07-20 00:00:00,2185.0,Warehouse_A,Sale transaction
9402,84,Sale,-3,2024-03-12 00:00:00,6169.0,Warehouse_B,Sale transaction
9403,67,Sale,-19,2024-11-22 00:00:00,5831.0,Warehouse_D,Sale transaction
9404,327,Purchase,275,2023-08-22 00:00:00,,Warehouse_D,Purchase transaction
9405,74,Sale,-20,2023-03-01 00:00:00,2035.0,Warehouse_D,Sale transaction
9406,283,Sale,-1,2023-11-04 00:00:00,52.0,Warehouse_C,Sale transaction
9407,375,Return,3,2024-09-17 00:00:00,,Warehouse_A,Return transaction
9408,98,Purchase,367,2024-10-31 00:00:00,,Warehouse_C,Purchase transaction
9409,120,Purchase,177,2024-06-22 00:00:00,,Warehouse_A,Purchase transaction
9410,63,Purchase,155,2024-09-16 00:00:00,,Warehouse_C,Purchase transaction
9411,333,Return,4,2023-06-14 00:00:00,,Warehouse_B,Return transaction
9412,160,Return,2,2024-10-19 00:00:00,,Warehouse_B,Return transaction
9413,103,Adjustment,4,2023-12-12 00:00:00,,Warehouse_C,Adjustment transaction
9414,37,Sale,-14,2024-07-22 00:00:00,7574.0,Warehouse_D,Sale transaction
9415,146,Sale,-19,2023-07-12 00:00:00,7567.0,Warehouse_C,Sale transaction
9416,492,Sale,-7,2023-02-15 00:00:00,1428.0,Warehouse_D,Sale transaction
9417,53,Adjustment,-4,2024-04-11 00:00:00,,Warehouse_C,Adjustment transaction
9418,146,Return,4,2024-11-28 00:00:00,,Warehouse_D,Return transaction
9419,310,Adjustment,5,2023-01-19 00:00:00,,Warehouse_B,Adjustment transaction
9420,68,Purchase,317,2023-06-22 00:00:00,,Warehouse_A,Purchase transaction
9421,394,Return,2,2024-08-18 00:00:00,,Warehouse_D,Return transaction
9422,249,Adjustment,10,2023-05-25 00:00:00,,Warehouse_C,Adjustment transaction
9423,8,Purchase,434,2024-08-18 00:00:00,,Warehouse_A,Purchase transaction
9424,113,Purchase,227,2023-10-05 00:00:00,,Warehouse_A,Purchase transaction
9425,494,Return,2,2024-01-15 00:00:00,,Warehouse_D,Return transaction
9426,73,Purchase,317,2024-11-01 00:00:00,,Warehouse_B,Purchase transaction
9427,458,Adjustment,8,2023-04-09 00:00:00,,Warehouse_C,Adjustment transaction
9428,459,Adjustment,-4,2024-09-03 00:00:00,,Warehouse_A,Adjustment transaction
9429,46,Return,1,2024-02-04 00:00:00,,Warehouse_C,Return transaction
9430,320,Return,1,2023-09-17 00:00:00,,Warehouse_C,Return transaction
9431,287,Adjustment,9,2023-05-24 00:00:00,,Warehouse_B,Adjustment transaction
9432,84,Sale,-15,2023-02-13 00:00:00,7390.0,Warehouse_A,Sale transaction
9433,398,Sale,-9,2024-03-03 00:00:00,3181.0,Warehouse_C,Sale transaction
9434,453,Sale,-6,2024-01-25 00:00:00,238.0,Warehouse_D,Sale transaction
9435,314,Return,4,2023-06-07 00:00:00,,Warehouse_A,Return transaction
9436,61,Sale,-14,2023-11-02 00:00:00,253.0,Warehouse_D,Sale transaction
9437,90,Purchase,362,2023-12-06 00:00:00,,Warehouse_B,Purchase transaction
9438,299,Purchase,185,2024-12-23 00:00:00,,Warehouse_A,Purchase transaction
9439,117,Return,1,2024-03-03 00:00:00,,Warehouse_A,Return transaction
9440,33,Return,1,2024-10-11 00:00:00,,Warehouse_A,Return transaction
9441,126,Purchase,333,2024-04-17 00:00:00,,Warehouse_A,Purchase transaction
9442,2,Adjustment,-7,2024-06-11 00:00:00,,Warehouse_C,Adjustment transaction
9443,305,Purchase,397,2024-07-03 00:00:00,,Warehouse_C,Purchase transaction
9444,457,Return,3,2024-09-06 00:00:00,,Warehouse_A,Return transaction
9445,208,Return,2,2023-02-15 00:00:00,,Warehouse_B,Return transaction
9446,180,Adjustment,-5,2023-09-30 00:00:00,,Warehouse_C,Adjustment transaction
9447,433,Purchase,298,2024-11-10 00:00:00,,Warehouse_C,Purchase transaction
9448,139,Adjustment,-4,2024-08-02 00:00:00,,Warehouse_D,Adjustment transaction
9449,276,Sale,-6,2024-01-31 00:00:00,4644.0,Warehouse_C,Sale transaction
9450,186,Sale,-4,2023-11-27 00:00:00,6187.0,Warehouse_D,Sale transaction
9451,486,Return,4,2023-08-25 00:00:00,,Warehouse_B,Return transaction
9452,433,Purchase,327,2023-08-03 00:00:00,,Warehouse_C,Purchase transaction
9453,286,Adjustment,-2,2023-08-03 00:00:00,,Warehouse_A,Adjustment transaction
9454,441,Sale,-10,2023-11-16 00:00:00,5482.0,Warehouse_A,Sale transaction
9455,144,Adjustment,7,2023-05-01 00:00:00,,Warehouse_B,Adjustment transaction
9456,311,Return,3,2024-04-07 00:00:00,,Warehouse_C,Return transaction
9457,89,Adjustment,2,2023-05-29 00:00:00,,Warehouse_C,Adjustment transaction
9458,196,Sale,-18,2023-12-20 00:00:00,7047.0,Warehouse_B,Sale transaction
9459,331,Sale,-4,2024-09-04 00:00:00,3392.0,Warehouse_B,Sale transaction
9460,336,Return,1,2023-12-09 00:00:00,,Warehouse_A,Return transaction
9461,253,Adjustment,-4,2023-08-09 00:00:00,,Warehouse_D,Adjustment transaction
9462,154,Adjustment,0,2024-09-27 00:00:00,,Warehouse_A,Adjustment transaction
9463,82,Adjustment,0,2024-05-23 00:00:00,,Warehouse_A,Adjustment transaction
9464,301,Adjustment,-8,2023-09-08 00:00:00,,Warehouse_A,Adjustment transaction
9465,170,Adjustment,6,2024-07-20 00:00:00,,Warehouse_A,Adjustment transaction
9466,59,Return,2,2024-02-14 00:00:00,,Warehouse_D,Return transaction
9467,165,Sale,-7,2024-12-05 00:00:00,1143.0,Warehouse_D,Sale transaction
9468,178,Purchase,339,2023-08-24 00:00:00,,Warehouse_B,Purchase transaction
9469,157,Purchase,314,2024-12-31 00:00:00,,Warehouse_C,Purchase transaction
9470,100,Return,1,2023-08-22 00:00:00,,Warehouse_A,Return transaction
9471,487,Sale,-9,2023-09-11 00:00:00,7085.0,Warehouse_D,Sale transaction
9472,358,Purchase,433,2023-12-13 00:00:00,,Warehouse_D,Purchase transaction
9473,323,Return,3,2024-11-24 00:00:00,,Warehouse_D,Return transaction
