traffic_id,visit_date,customer_id,session_id,page_views,session_duration_minutes,traffic_source,device_type,converted,order_id
10725,2023-07-12,,SES010725,13,27,Paid,Tablet,False,
10726,2023-05-01,1091.0,SES010726,17,43,Direct,Mobile,False,
10727,2023-06-27,,SES010727,20,47,Paid,Desktop,False,
10728,2024-02-14,838.0,SES010728,8,5,Organic,Mobile,False,
10729,2024-04-28,,SES010729,16,36,Organic,Mobile,False,
10730,2024-10-11,2000.0,SES010730,3,14,Paid,Tablet,False,
10731,2024-08-30,553.0,SES010731,20,55,Direct,Desktop,False,
10732,2023-02-02,,SES010732,18,56,Organic,Tablet,False,
10733,2024-10-31,832.0,SES010733,13,26,Referral,Desktop,False,
10734,2024-12-16,335.0,SES010734,18,52,Social,Mobile,False,
10735,2023-06-04,312.0,SES010735,14,8,Direct,Mobile,False,
10736,2023-08-14,80.0,SES010736,17,24,Referral,Mobile,False,
10737,2024-04-03,1428.0,SES010737,4,5,Organic,Desktop,False,
10738,2023-02-10,,SES010738,2,58,Organic,Tablet,False,
10739,2024-04-08,1933.0,SES010739,7,13,Social,Tablet,False,
10740,2023-04-02,1324.0,SES010740,18,13,Social,Tablet,False,
10741,2024-02-08,1617.0,SES010741,14,28,Organic,Tablet,False,
10742,2024-06-21,1659.0,SES010742,17,18,Referral,Mobile,False,
10743,2024-09-22,695.0,SES010743,5,58,Social,Tablet,False,
10744,2023-05-21,526.0,SES010744,16,52,Referral,Mobile,False,
10745,2024-10-24,1611.0,SES010745,9,47,Social,Tablet,False,
10746,2023-01-21,621.0,SES010746,4,37,Direct,Mobile,False,
10747,2024-03-29,809.0,SES010747,20,13,Referral,Desktop,False,
10748,2023-04-30,,SES010748,10,49,Referral,Desktop,False,
10749,2024-05-06,1309.0,SES010749,18,32,Direct,Desktop,False,
10750,2024-03-01,1222.0,SES010750,13,47,Referral,Tablet,False,
10751,2023-11-19,784.0,SES010751,11,38,Social,Desktop,False,
10752,2024-06-12,1823.0,SES010752,15,17,Referral,Mobile,False,
10753,2023-06-24,,SES010753,19,4,Paid,Desktop,False,
10754,2024-02-03,33.0,SES010754,16,47,Social,Tablet,False,
10755,2024-06-04,421.0,SES010755,6,16,Organic,Mobile,False,
10756,2024-09-01,983.0,SES010756,6,25,Paid,Mobile,False,
10757,2024-09-22,,SES010757,19,58,Social,Desktop,False,
10758,2023-10-31,1086.0,SES010758,14,19,Paid,Tablet,False,
10759,2024-08-03,172.0,SES010759,12,31,Organic,Tablet,False,
10760,2023-11-04,,SES010760,5,40,Direct,Mobile,False,
10761,2024-04-20,229.0,SES010761,7,7,Direct,Mobile,False,
10762,2024-10-20,528.0,SES010762,7,56,Social,Mobile,False,
10763,2023-05-01,,SES010763,11,48,Paid,Desktop,False,
10764,2023-12-20,1349.0,SES010764,7,30,Referral,Tablet,False,
10765,2024-08-21,,SES010765,5,54,Organic,Desktop,False,
10766,2024-08-29,,SES010766,16,3,Social,Desktop,False,
10767,2023-01-11,1547.0,SES010767,1,56,Direct,Tablet,False,
10768,2023-08-17,,SES010768,9,1,Referral,Mobile,False,
10769,2024-07-19,972.0,SES010769,5,48,Referral,Tablet,False,
10770,2023-11-06,,SES010770,16,24,Referral,Desktop,False,
10771,2023-12-28,518.0,SES010771,5,43,Direct,Tablet,False,
10772,2023-05-27,1162.0,SES010772,9,9,Paid,Mobile,False,
10773,2024-08-17,,SES010773,18,44,Referral,Tablet,False,
10774,2024-01-13,1373.0,SES010774,10,36,Direct,Tablet,False,
10775,2024-10-14,326.0,SES010775,12,38,Direct,Desktop,False,
10776,2024-12-13,1546.0,SES010776,3,43,Paid,Desktop,False,
10777,2023-04-13,543.0,SES010777,1,32,Direct,Mobile,False,
10778,2024-06-05,,SES010778,11,46,Organic,Mobile,False,
10779,2023-08-19,884.0,SES010779,16,11,Social,Mobile,False,
10780,2024-06-29,1526.0,SES010780,15,39,Organic,Mobile,False,
10781,2024-10-11,868.0,SES010781,10,52,Social,Tablet,False,
10782,2023-11-15,,SES010782,10,41,Referral,Tablet,False,
10783,2024-06-20,1530.0,SES010783,19,23,Direct,Desktop,False,
10784,2024-04-20,895.0,SES010784,2,32,Paid,Mobile,False,
10785,2023-12-18,,SES010785,1,47,Direct,Mobile,False,
10786,2023-02-02,,SES010786,9,41,Social,Mobile,False,
10787,2023-08-29,,SES010787,11,28,Direct,Mobile,False,
10788,2023-12-21,823.0,SES010788,16,6,Referral,Desktop,False,
10789,2024-04-27,1418.0,SES010789,8,26,Social,Desktop,False,
10790,2023-09-27,178.0,SES010790,19,31,Paid,Tablet,False,
10791,2024-06-10,,SES010791,18,41,Paid,Mobile,False,
10792,2024-05-28,1289.0,SES010792,18,11,Referral,Tablet,False,
10793,2024-09-15,1115.0,SES010793,11,48,Direct,Tablet,False,
10794,2024-11-23,786.0,SES010794,1,18,Social,Tablet,False,
10795,2023-01-08,143.0,SES010795,6,53,Organic,Mobile,False,
10796,2024-01-28,847.0,SES010796,2,51,Referral,Desktop,False,
10797,2024-11-14,1003.0,SES010797,17,35,Organic,Desktop,False,
10798,2023-10-08,,SES010798,6,19,Direct,Desktop,False,
10799,2024-11-06,1423.0,SES010799,12,9,Social,Tablet,False,
10800,2024-10-05,,SES010800,9,19,Direct,Mobile,False,
10801,2023-12-02,1186.0,SES010801,18,5,Paid,Mobile,False,
10802,2024-11-05,197.0,SES010802,12,17,Paid,Mobile,False,
10803,2024-10-29,761.0,SES010803,4,37,Referral,Mobile,False,
10804,2023-03-04,1188.0,SES010804,8,60,Paid,Desktop,False,
10805,2024-04-18,,SES010805,13,59,Paid,Tablet,False,
10806,2023-10-30,1728.0,SES010806,5,28,Social,Tablet,False,
10807,2023-01-29,262.0,SES010807,4,5,Paid,Desktop,False,
10808,2024-10-09,,SES010808,18,8,Social,Mobile,False,
10809,2024-01-05,545.0,SES010809,3,34,Social,Mobile,False,
10810,2024-08-06,,SES010810,2,34,Social,Tablet,False,
10811,2024-12-18,,SES010811,20,16,Direct,Desktop,False,
10812,2023-02-23,,SES010812,1,13,Paid,Tablet,False,
10813,2023-09-28,771.0,SES010813,18,21,Direct,Mobile,False,
10814,2024-07-11,1083.0,SES010814,11,14,Paid,Tablet,False,
10815,2023-11-15,1907.0,SES010815,10,54,Referral,Desktop,False,
10816,2024-02-21,,SES010816,15,45,Social,Tablet,False,
10817,2023-12-23,889.0,SES010817,20,33,Referral,Mobile,False,
10818,2023-12-31,525.0,SES010818,11,32,Direct,Mobile,False,
10819,2024-12-28,,SES010819,13,31,Direct,Tablet,False,
10820,2024-10-08,,SES010820,9,16,Paid,Desktop,False,
10821,2023-03-19,1419.0,SES010821,9,58,Referral,Desktop,False,
10822,2024-01-16,,SES010822,8,17,Referral,Tablet,False,
10823,2023-02-24,,SES010823,11,16,Paid,Mobile,False,
10824,2023-04-27,1317.0,SES010824,1,37,Social,Mobile,False,
10825,2024-04-15,991.0,SES010825,12,53,Direct,Tablet,False,
10826,2023-04-28,,SES010826,12,27,Social,Desktop,False,
10827,2023-12-19,1249.0,SES010827,19,14,Direct,Tablet,False,
10828,2023-05-17,1634.0,SES010828,20,27,Referral,Desktop,False,
10829,2024-10-30,1169.0,SES010829,8,52,Organic,Desktop,False,
10830,2024-03-10,841.0,SES010830,4,15,Social,Desktop,False,
10831,2023-10-26,209.0,SES010831,14,1,Direct,Tablet,False,
10832,2023-12-27,1054.0,SES010832,16,24,Direct,Desktop,False,
10833,2024-08-30,1673.0,SES010833,20,48,Paid,Mobile,False,
10834,2023-06-19,,SES010834,1,37,Social,Desktop,False,
10835,2024-08-06,290.0,SES010835,9,26,Paid,Desktop,False,
10836,2024-06-09,,SES010836,4,42,Direct,Tablet,False,
10837,2024-04-25,,SES010837,19,7,Direct,Desktop,False,
10838,2024-02-01,453.0,SES010838,5,43,Organic,Mobile,False,
10839,2024-06-15,,SES010839,6,38,Referral,Desktop,False,
10840,2023-07-10,,SES010840,9,33,Direct,Mobile,False,
10841,2024-08-04,,SES010841,16,9,Social,Mobile,False,
10842,2024-05-18,1271.0,SES010842,14,35,Organic,Mobile,False,
10843,2024-09-19,,SES010843,8,2,Social,Desktop,False,
10844,2024-02-08,,SES010844,14,22,Paid,Tablet,False,
10845,2023-02-27,1959.0,SES010845,7,17,Organic,Tablet,False,
10846,2024-12-24,1992.0,SES010846,11,24,Paid,Desktop,False,
10847,2023-06-05,,SES010847,20,55,Paid,Tablet,False,
10848,2024-11-06,165.0,SES010848,4,57,Organic,Tablet,False,
10849,2023-02-16,829.0,SES010849,13,8,Referral,Desktop,False,
10850,2023-12-23,,SES010850,1,21,Direct,Tablet,False,
10851,2024-03-30,1764.0,SES010851,14,33,Referral,Desktop,False,
10852,2024-03-07,886.0,SES010852,1,58,Direct,Mobile,True,2094.0
10853,2023-02-17,,SES010853,9,58,Organic,Tablet,False,
10854,2024-01-24,1262.0,SES010854,6,23,Social,Desktop,False,
10855,2023-09-14,136.0,SES010855,13,33,Organic,Mobile,False,
10856,2023-12-05,,SES010856,5,28,Referral,Tablet,False,
10857,2023-11-13,911.0,SES010857,8,13,Paid,Desktop,False,
10858,2024-12-29,,SES010858,9,31,Direct,Mobile,False,
10859,2023-04-12,,SES010859,15,58,Social,Desktop,False,
10860,2024-05-01,,SES010860,12,5,Referral,Tablet,False,
10861,2024-09-26,,SES010861,20,53,Social,Tablet,False,
10862,2023-07-27,,SES010862,1,42,Organic,Mobile,False,
10863,2023-11-23,,SES010863,19,44,Referral,Desktop,False,
10864,2024-08-10,1135.0,SES010864,12,18,Direct,Desktop,False,
10865,2024-11-11,1956.0,SES010865,17,19,Organic,Tablet,False,
10866,2023-02-27,1094.0,SES010866,11,48,Organic,Tablet,False,
10867,2024-09-01,341.0,SES010867,20,33,Paid,Mobile,True,3329.0
10868,2024-10-09,738.0,SES010868,9,34,Referral,Mobile,False,
10869,2023-02-07,1799.0,SES010869,20,4,Social,Desktop,False,
10870,2023-08-22,1334.0,SES010870,5,41,Social,Desktop,False,
10871,2023-05-25,551.0,SES010871,18,18,Referral,Desktop,False,
10872,2023-01-11,,SES010872,10,31,Social,Desktop,False,
10873,2024-06-11,,SES010873,14,17,Direct,Desktop,False,
10874,2023-11-17,363.0,SES010874,7,11,Social,Tablet,False,
10875,2024-10-05,,SES010875,20,50,Direct,Mobile,False,
10876,2024-11-23,1817.0,SES010876,2,14,Referral,Tablet,True,
10877,2024-05-06,,SES010877,16,47,Social,Mobile,False,
10878,2023-02-04,1337.0,SES010878,18,59,Direct,Mobile,False,
10879,2024-02-25,,SES010879,14,26,Paid,Tablet,False,
10880,2024-02-21,,SES010880,16,28,Paid,Desktop,False,
10881,2024-07-04,1843.0,SES010881,18,42,Social,Desktop,False,
10882,2023-05-01,75.0,SES010882,5,2,Referral,Mobile,False,
10883,2024-01-29,,SES010883,11,51,Direct,Mobile,False,
10884,2024-04-29,,SES010884,19,45,Paid,Mobile,False,
10885,2024-07-21,1584.0,SES010885,2,28,Direct,Desktop,False,
10886,2024-12-18,1019.0,SES010886,5,25,Paid,Tablet,False,
10887,2024-01-06,1620.0,SES010887,3,38,Paid,Tablet,False,
10888,2023-04-16,,SES010888,16,53,Social,Tablet,False,
10889,2023-05-22,860.0,SES010889,19,16,Social,Mobile,False,
10890,2023-01-24,,SES010890,3,56,Organic,Tablet,False,
10891,2023-12-20,,SES010891,12,44,Organic,Desktop,False,
10892,2023-06-28,,SES010892,19,46,Organic,Mobile,False,
10893,2024-07-27,649.0,SES010893,17,44,Referral,Desktop,True,
10894,2023-09-02,,SES010894,20,2,Referral,Tablet,False,
10895,2024-07-15,1673.0,SES010895,17,44,Referral,Tablet,False,
10896,2023-05-12,623.0,SES010896,9,9,Referral,Desktop,False,
10897,2024-06-28,937.0,SES010897,5,44,Direct,Desktop,False,
10898,2023-02-01,,SES010898,10,28,Social,Mobile,False,
10899,2024-12-18,1549.0,SES010899,17,14,Paid,Tablet,True,
10900,2024-09-18,,SES010900,10,8,Organic,Desktop,False,
10901,2024-04-15,,SES010901,16,21,Direct,Mobile,False,
10902,2023-06-05,925.0,SES010902,15,16,Organic,Desktop,False,
10903,2023-04-12,1040.0,SES010903,6,13,Social,Tablet,False,
10904,2023-05-01,328.0,SES010904,20,46,Paid,Tablet,False,
10905,2023-01-03,1323.0,SES010905,20,20,Organic,Mobile,False,
10906,2023-08-18,1996.0,SES010906,7,23,Social,Mobile,False,
10907,2024-07-22,516.0,SES010907,17,6,Paid,Tablet,False,
10908,2023-02-03,889.0,SES010908,7,31,Organic,Tablet,False,
10909,2023-02-08,1055.0,SES010909,20,14,Direct,Desktop,False,
10910,2024-03-18,441.0,SES010910,19,23,Referral,Desktop,False,
10911,2023-09-17,995.0,SES010911,5,34,Organic,Desktop,False,
10912,2023-03-09,1200.0,SES010912,17,20,Direct,Mobile,False,
10913,2024-07-26,,SES010913,18,3,Social,Mobile,False,
10914,2024-03-15,792.0,SES010914,19,12,Social,Desktop,False,
10915,2023-05-02,,SES010915,12,42,Organic,Mobile,False,
10916,2024-02-06,1485.0,SES010916,17,45,Organic,Tablet,False,
10917,2024-01-18,1200.0,SES010917,6,11,Organic,Desktop,False,
10918,2023-12-17,,SES010918,18,58,Paid,Desktop,False,
10919,2023-08-19,298.0,SES010919,3,7,Referral,Desktop,False,
10920,2024-05-31,,SES010920,6,42,Direct,Tablet,False,
10921,2023-07-10,65.0,SES010921,10,54,Referral,Desktop,False,
10922,2024-10-24,1500.0,SES010922,9,26,Paid,Mobile,False,
10923,2024-02-20,1370.0,SES010923,7,1,Paid,Desktop,False,
10924,2024-05-01,,SES010924,19,45,Direct,Tablet,False,
10925,2024-12-20,,SES010925,19,56,Referral,Tablet,False,
10926,2023-12-02,1055.0,SES010926,16,32,Paid,Tablet,False,
10927,2024-11-14,,SES010927,2,26,Organic,Mobile,False,
10928,2024-02-03,,SES010928,14,52,Direct,Desktop,False,
10929,2023-05-27,378.0,SES010929,15,50,Social,Tablet,False,
10930,2023-09-04,1911.0,SES010930,12,49,Paid,Tablet,False,
10931,2023-03-09,,SES010931,5,56,Organic,Desktop,False,
10932,2024-10-16,,SES010932,20,32,Direct,Desktop,False,
10933,2023-01-28,928.0,SES010933,11,18,Paid,Tablet,False,
10934,2024-06-19,1667.0,SES010934,2,53,Social,Mobile,False,
10935,2023-05-15,192.0,SES010935,19,37,Direct,Tablet,False,
10936,2023-10-19,219.0,SES010936,12,30,Referral,Desktop,False,
10937,2023-01-06,,SES010937,4,59,Paid,Tablet,False,
10938,2023-07-08,1816.0,SES010938,12,41,Referral,Mobile,False,
10939,2024-02-12,528.0,SES010939,17,37,Direct,Desktop,False,
10940,2024-12-01,,SES010940,7,29,Direct,Mobile,False,
10941,2023-02-05,999.0,SES010941,9,37,Referral,Mobile,False,
10942,2024-06-23,,SES010942,10,16,Organic,Desktop,False,
10943,2024-10-24,1595.0,SES010943,16,5,Organic,Desktop,False,
10944,2023-06-07,1124.0,SES010944,2,22,Social,Desktop,False,
10945,2024-07-16,,SES010945,14,10,Organic,Mobile,False,
10946,2023-11-07,,SES010946,15,18,Referral,Mobile,False,
10947,2023-09-01,1798.0,SES010947,2,11,Organic,Mobile,False,
10948,2023-04-01,1025.0,SES010948,5,52,Paid,Mobile,False,
10949,2024-01-13,,SES010949,16,26,Paid,Desktop,False,
10950,2023-04-27,,SES010950,15,33,Direct,Desktop,False,
10951,2024-01-13,,SES010951,4,29,Direct,Desktop,False,
10952,2023-12-25,,SES010952,3,21,Direct,Tablet,False,
10953,2024-02-15,1464.0,SES010953,14,27,Organic,Tablet,False,
10954,2024-11-14,,SES010954,12,50,Referral,Mobile,False,
10955,2023-07-12,1461.0,SES010955,14,36,Referral,Mobile,False,
10956,2024-05-20,386.0,SES010956,9,35,Referral,Mobile,False,
10957,2023-06-04,,SES010957,7,23,Direct,Desktop,False,
10958,2023-04-08,429.0,SES010958,5,43,Direct,Desktop,False,
10959,2023-08-30,,SES010959,14,26,Social,Mobile,False,
10960,2024-03-20,1317.0,SES010960,2,49,Referral,Desktop,False,
10961,2024-11-30,1450.0,SES010961,11,32,Paid,Desktop,False,
10962,2023-05-30,1050.0,SES010962,9,57,Direct,Tablet,False,
10963,2024-02-29,1651.0,SES010963,19,42,Social,Desktop,False,
10964,2024-09-29,,SES010964,1,15,Direct,Mobile,False,
10965,2023-02-03,628.0,SES010965,9,44,Referral,Tablet,False,
10966,2024-01-30,1592.0,SES010966,18,23,Paid,Desktop,False,
10967,2024-09-03,,SES010967,9,28,Organic,Mobile,False,
10968,2023-01-27,,SES010968,17,18,Social,Tablet,True,
10969,2024-08-13,217.0,SES010969,14,17,Paid,Desktop,False,
10970,2023-01-15,,SES010970,17,60,Referral,Tablet,False,
10971,2023-05-02,,SES010971,7,41,Social,Mobile,False,
10972,2023-07-02,643.0,SES010972,9,18,Referral,Mobile,False,
10973,2023-09-05,,SES010973,1,53,Referral,Desktop,False,
10974,2023-09-25,,SES010974,14,40,Paid,Mobile,False,
10975,2024-03-17,62.0,SES010975,6,28,Direct,Desktop,False,
10976,2023-12-03,,SES010976,9,24,Organic,Desktop,False,
10977,2023-01-18,360.0,SES010977,15,10,Paid,Tablet,False,
10978,2023-11-01,,SES010978,12,54,Social,Tablet,False,
10979,2023-10-22,,SES010979,2,56,Referral,Tablet,False,
10980,2024-07-23,842.0,SES010980,15,30,Paid,Tablet,False,
10981,2024-04-02,,SES010981,18,25,Paid,Tablet,False,
10982,2023-10-20,1055.0,SES010982,14,37,Social,Tablet,False,
10983,2024-07-17,1452.0,SES010983,8,39,Direct,Desktop,False,
10984,2024-05-06,,SES010984,12,7,Paid,Desktop,False,
10985,2024-06-27,,SES010985,10,58,Direct,Desktop,False,
10986,2024-04-01,579.0,SES010986,3,6,Organic,Mobile,False,
10987,2024-10-14,22.0,SES010987,9,32,Referral,Mobile,False,
10988,2024-09-10,1915.0,SES010988,16,41,Social,Desktop,False,
10989,2023-01-09,,SES010989,5,39,Social,Mobile,False,
10990,2024-04-24,509.0,SES010990,6,6,Social,Desktop,False,
10991,2024-08-16,,SES010991,16,40,Social,Mobile,False,
10992,2024-03-29,392.0,SES010992,15,56,Referral,Mobile,False,
10993,2024-01-03,,SES010993,4,59,Referral,Mobile,False,
10994,2024-02-24,,SES010994,17,24,Organic,Desktop,False,
10995,2023-12-30,316.0,SES010995,18,27,Direct,Desktop,False,
10996,2024-02-03,1986.0,SES010996,7,12,Social,Mobile,False,
10997,2023-10-03,195.0,SES010997,7,27,Paid,Tablet,False,
10998,2023-11-19,1528.0,SES010998,1,29,Social,Mobile,False,
10999,2023-01-20,,SES010999,2,29,Direct,Mobile,False,
11000,2023-07-14,,SES011000,9,20,Social,Desktop,False,
11001,2024-09-13,191.0,SES011001,2,15,Paid,Desktop,False,
11002,2024-02-14,,SES011002,8,17,Social,Mobile,False,
11003,2023-04-16,,SES011003,16,2,Organic,Tablet,False,
11004,2024-07-09,1035.0,SES011004,18,53,Referral,Mobile,False,
11005,2024-03-23,,SES011005,14,38,Paid,Tablet,False,
11006,2023-05-15,214.0,SES011006,15,34,Organic,Mobile,False,
11007,2023-09-27,374.0,SES011007,7,45,Paid,Mobile,False,
11008,2023-08-02,,SES011008,3,60,Referral,Mobile,False,
11009,2024-07-15,590.0,SES011009,18,38,Organic,Tablet,False,
11010,2023-05-26,1724.0,SES011010,16,30,Referral,Desktop,False,
11011,2023-05-29,,SES011011,7,26,Social,Desktop,False,
11012,2023-02-08,1616.0,SES011012,16,46,Direct,Tablet,False,
11013,2023-01-09,1997.0,SES011013,12,40,Organic,Tablet,False,
11014,2023-01-16,957.0,SES011014,15,42,Direct,Desktop,False,
11015,2024-10-18,,SES011015,3,54,Social,Tablet,False,
11016,2023-07-05,,SES011016,18,21,Direct,Desktop,False,
11017,2024-11-30,336.0,SES011017,19,49,Paid,Tablet,False,
11018,2024-04-24,1764.0,SES011018,20,26,Referral,Desktop,False,
11019,2024-04-04,1527.0,SES011019,4,56,Direct,Tablet,False,
11020,2023-02-06,1503.0,SES011020,17,39,Social,Tablet,False,
11021,2023-11-15,13.0,SES011021,17,2,Direct,Mobile,False,
11022,2023-04-07,,SES011022,8,25,Organic,Desktop,False,
11023,2023-08-19,528.0,SES011023,17,45,Social,Tablet,False,
11024,2023-11-07,,SES011024,9,37,Referral,Tablet,False,
11025,2024-05-13,1879.0,SES011025,14,19,Organic,Mobile,False,
11026,2024-10-29,1438.0,SES011026,16,60,Referral,Tablet,False,
11027,2024-05-03,1726.0,SES011027,20,23,Social,Tablet,False,
11028,2023-02-03,,SES011028,18,48,Direct,Mobile,False,
11029,2024-09-12,,SES011029,7,17,Organic,Desktop,False,
11030,2024-06-21,1142.0,SES011030,9,35,Organic,Tablet,False,
11031,2023-02-21,1379.0,SES011031,20,53,Organic,Tablet,False,
11032,2024-12-05,685.0,SES011032,14,54,Social,Tablet,False,
11033,2024-11-14,1541.0,SES011033,17,55,Organic,Desktop,False,
11034,2024-08-07,519.0,SES011034,12,3,Paid,Desktop,False,
11035,2024-07-05,1920.0,SES011035,1,10,Social,Mobile,False,
11036,2024-09-14,1052.0,SES011036,19,7,Direct,Tablet,False,
11037,2023-09-28,745.0,SES011037,9,24,Paid,Mobile,False,
11038,2023-08-13,777.0,SES011038,5,45,Social,Desktop,False,
11039,2023-10-14,215.0,SES011039,3,42,Paid,Desktop,False,
11040,2024-12-07,1734.0,SES011040,20,15,Paid,Tablet,False,
11041,2023-02-27,340.0,SES011041,1,55,Paid,Mobile,False,
11042,2023-09-19,1919.0,SES011042,2,42,Direct,Desktop,False,
11043,2023-05-03,,SES011043,16,29,Paid,Tablet,False,
11044,2023-12-24,,SES011044,6,36,Paid,Tablet,False,
11045,2023-02-01,,SES011045,18,13,Direct,Tablet,False,
11046,2024-03-02,319.0,SES011046,7,32,Referral,Desktop,False,
11047,2023-09-03,1195.0,SES011047,2,51,Paid,Desktop,False,
11048,2024-03-13,333.0,SES011048,18,8,Referral,Tablet,False,
11049,2024-05-18,,SES011049,19,12,Paid,Desktop,False,
11050,2024-07-15,12.0,SES011050,15,33,Direct,Tablet,False,
11051,2024-01-16,,SES011051,18,19,Paid,Mobile,False,
11052,2024-06-16,806.0,SES011052,1,19,Social,Desktop,False,
11053,2023-04-26,,SES011053,12,48,Organic,Desktop,False,
11054,2024-12-25,,SES011054,14,23,Paid,Tablet,False,
11055,2023-04-15,,SES011055,2,9,Social,Mobile,False,
11056,2024-02-21,,SES011056,17,53,Referral,Desktop,False,
11057,2023-05-18,,SES011057,19,24,Social,Mobile,False,
11058,2024-08-01,1273.0,SES011058,6,49,Direct,Desktop,False,
11059,2023-06-20,1764.0,SES011059,17,12,Paid,Tablet,False,
11060,2023-05-27,1674.0,SES011060,1,22,Organic,Mobile,False,
11061,2024-05-30,657.0,SES011061,7,22,Referral,Desktop,False,
11062,2023-06-19,1112.0,SES011062,1,45,Direct,Tablet,False,
11063,2023-09-03,,SES011063,6,24,Paid,Tablet,False,
11064,2024-07-06,,SES011064,11,49,Paid,Tablet,False,
11065,2024-04-17,,SES011065,17,20,Paid,Desktop,False,
11066,2023-01-13,,SES011066,3,57,Direct,Desktop,False,
11067,2023-01-24,,SES011067,15,33,Organic,Mobile,False,
11068,2023-03-27,,SES011068,1,41,Paid,Mobile,False,
11069,2024-03-20,,SES011069,20,24,Referral,Desktop,False,
11070,2023-06-25,183.0,SES011070,18,32,Referral,Tablet,True,1988.0
11071,2023-02-03,,SES011071,10,52,Paid,Mobile,False,
11072,2024-09-30,873.0,SES011072,19,40,Social,Mobile,False,
11073,2024-12-11,,SES011073,2,23,Direct,Desktop,False,
11074,2024-03-13,863.0,SES011074,7,45,Direct,Desktop,False,
11075,2024-09-05,326.0,SES011075,11,43,Social,Tablet,False,
11076,2023-03-10,1190.0,SES011076,17,31,Paid,Tablet,False,
11077,2023-08-05,,SES011077,18,30,Social,Desktop,False,
11078,2024-02-06,346.0,SES011078,18,49,Referral,Mobile,False,
11079,2024-06-22,1163.0,SES011079,16,22,Paid,Desktop,False,
11080,2024-09-24,498.0,SES011080,2,26,Organic,Tablet,False,
11081,2024-03-28,202.0,SES011081,5,17,Direct,Tablet,False,
11082,2024-06-06,,SES011082,5,32,Organic,Mobile,False,
11083,2023-10-13,,SES011083,19,22,Referral,Mobile,False,
11084,2024-06-30,224.0,SES011084,2,11,Organic,Tablet,False,
11085,2024-08-21,1629.0,SES011085,5,44,Direct,Desktop,False,
11086,2024-05-21,989.0,SES011086,9,35,Organic,Tablet,False,
11087,2024-06-01,789.0,SES011087,4,20,Social,Desktop,False,
11088,2024-12-07,52.0,SES011088,8,12,Social,Tablet,False,
11089,2023-11-22,1081.0,SES011089,19,11,Referral,Desktop,False,
11090,2024-11-05,669.0,SES011090,19,49,Organic,Tablet,False,
11091,2024-01-03,1.0,SES011091,16,22,Social,Mobile,False,
11092,2023-01-25,,SES011092,1,5,Direct,Mobile,False,
11093,2024-10-28,,SES011093,19,45,Referral,Tablet,False,
11094,2024-10-09,362.0,SES011094,18,43,Direct,Desktop,False,
11095,2023-08-13,1793.0,SES011095,20,51,Organic,Desktop,False,
11096,2023-04-15,181.0,SES011096,12,43,Direct,Mobile,False,
11097,2023-06-23,1434.0,SES011097,20,21,Direct,Mobile,False,
11098,2023-12-23,468.0,SES011098,16,27,Direct,Tablet,False,
11099,2023-02-26,1034.0,SES011099,16,22,Direct,Tablet,False,
11100,2024-01-09,1588.0,SES011100,11,60,Organic,Desktop,False,
11101,2024-05-07,705.0,SES011101,7,38,Paid,Desktop,False,
11102,2023-10-11,859.0,SES011102,11,15,Social,Mobile,False,
11103,2024-01-07,398.0,SES011103,4,31,Social,Mobile,False,
11104,2023-02-04,,SES011104,2,9,Paid,Desktop,False,
11105,2023-06-02,1381.0,SES011105,12,16,Organic,Mobile,False,
11106,2023-06-29,538.0,SES011106,17,15,Organic,Desktop,False,
11107,2024-04-04,611.0,SES011107,17,23,Paid,Desktop,False,
11108,2023-12-17,,SES011108,1,11,Social,Desktop,False,
11109,2024-04-04,,SES011109,19,14,Referral,Desktop,False,
11110,2024-01-02,768.0,SES011110,14,22,Direct,Desktop,False,
11111,2023-09-29,,SES011111,2,6,Social,Mobile,False,
11112,2024-06-11,184.0,SES011112,4,15,Direct,Mobile,False,
11113,2024-01-08,1482.0,SES011113,2,14,Paid,Desktop,False,
11114,2024-03-14,,SES011114,9,4,Organic,Mobile,False,
11115,2024-06-07,,SES011115,10,36,Direct,Mobile,False,
11116,2024-02-07,,SES011116,17,46,Organic,Mobile,False,
11117,2024-08-11,,SES011117,17,54,Paid,Tablet,False,
11118,2023-12-20,1372.0,SES011118,14,42,Organic,Tablet,False,
11119,2024-03-21,,SES011119,4,39,Social,Mobile,False,
11120,2023-11-16,,SES011120,8,5,Social,Mobile,False,
11121,2023-03-05,,SES011121,19,5,Direct,Desktop,False,
11122,2024-11-28,,SES011122,18,24,Referral,Desktop,False,
11123,2024-07-01,11.0,SES011123,19,58,Organic,Tablet,False,
11124,2023-11-11,460.0,SES011124,8,50,Organic,Tablet,False,
11125,2024-02-27,,SES011125,7,38,Paid,Mobile,False,
11126,2024-06-22,858.0,SES011126,9,20,Social,Tablet,False,
11127,2023-04-04,,SES011127,10,48,Direct,Mobile,False,
11128,2024-04-07,,SES011128,12,5,Direct,Mobile,False,
11129,2023-06-23,1934.0,SES011129,4,19,Organic,Desktop,False,
11130,2023-01-23,628.0,SES011130,13,59,Paid,Tablet,False,
11131,2024-05-20,,SES011131,11,22,Organic,Tablet,False,
11132,2023-01-03,,SES011132,3,2,Direct,Tablet,False,
11133,2023-01-03,1858.0,SES011133,4,21,Organic,Tablet,False,
11134,2023-04-12,,SES011134,5,46,Organic,Tablet,False,
11135,2023-03-04,1328.0,SES011135,17,53,Social,Desktop,False,
