response_id,campaign_id,customer_id,response_date,response_type,order_id
3866,30,1217,2024-09-17 00:00:00,Clicked,
3867,14,803,2023-12-27 00:00:00,Clicked,
3868,23,507,2024-02-11 00:00:00,Clicked,
3869,26,802,2023-08-11 00:00:00,Clicked,
3870,27,1649,2024-05-07 00:00:00,Purchased,
3871,6,48,2024-08-29 00:00:00,Unsubscribed,
3872,23,1736,2024-01-07 00:00:00,Purchased,4356.0
3873,28,362,2024-06-19 00:00:00,Opened,
3874,22,22,2023-08-07 00:00:00,Opened,
3875,21,1492,2024-08-05 00:00:00,Unsubscribed,
3876,3,1664,2023-06-04 00:00:00,Purchased,
3877,22,1640,2023-07-19 00:00:00,Opened,
3878,24,700,2024-10-19 00:00:00,Opened,
3879,15,194,2024-11-10 00:00:00,Unsubscribed,
3880,6,952,2024-09-17 00:00:00,Clicked,
3881,22,433,2023-06-25 00:00:00,Unsubscribed,
3882,23,626,2024-01-06 00:00:00,Unsubscribed,
3883,27,301,2024-04-10 00:00:00,Unsubscribed,
3884,23,1307,2024-01-09 00:00:00,Unsubscribed,
3885,9,663,2023-12-26 00:00:00,Clicked,
3886,3,103,2023-05-30 00:00:00,Unsubscribed,
3887,6,646,2024-09-26 00:00:00,Purchased,
3888,23,713,2024-01-29 00:00:00,Opened,
3889,29,1277,2024-12-10 00:00:00,Purchased,
3890,11,537,2024-05-01 00:00:00,Opened,
3891,19,458,2024-01-08 00:00:00,Clicked,
3892,28,785,2024-06-04 00:00:00,Clicked,
3893,10,1367,2024-03-27 00:00:00,Purchased,
3894,19,563,2024-01-02 00:00:00,Opened,
3895,28,844,2024-06-22 00:00:00,Purchased,
3896,28,288,2024-05-13 00:00:00,Clicked,
3897,27,430,2024-05-06 00:00:00,Opened,
3898,15,1839,2024-11-15 00:00:00,Unsubscribed,
3899,18,76,2024-04-29 00:00:00,Clicked,
3900,23,943,2024-02-12 00:00:00,Clicked,
3901,15,1087,2024-12-12 00:00:00,Clicked,
3902,6,210,2024-10-05 00:00:00,Opened,
3903,21,507,2024-08-14 00:00:00,Purchased,171.0
3904,5,808,2024-06-12 00:00:00,Unsubscribed,
3905,9,314,2024-01-05 00:00:00,Unsubscribed,
3906,1,516,2023-05-14 00:00:00,Opened,
3907,20,1078,2023-05-09 00:00:00,Opened,
3908,13,605,2024-10-18 00:00:00,Opened,
3909,19,1839,2024-01-12 00:00:00,Clicked,
3910,6,1069,2024-09-04 00:00:00,Unsubscribed,
3911,3,27,2023-06-06 00:00:00,Unsubscribed,
3912,10,773,2024-05-05 00:00:00,Clicked,
3913,18,1579,2024-03-26 00:00:00,Opened,
3914,20,1139,2023-06-25 00:00:00,Clicked,
3915,28,1609,2024-05-16 00:00:00,Clicked,
3916,21,995,2024-08-07 00:00:00,Unsubscribed,
3917,20,945,2023-05-13 00:00:00,Opened,
3918,15,1372,2024-12-14 00:00:00,Unsubscribed,
3919,10,1215,2024-05-06 00:00:00,Opened,
3920,8,403,2023-09-29 00:00:00,Purchased,
3921,4,1601,2024-10-07 00:00:00,Purchased,
3922,25,1010,2023-11-29 00:00:00,Purchased,4675.0
3923,7,1151,2024-08-08 00:00:00,Purchased,2976.0
3924,5,211,2024-07-08 00:00:00,Purchased,7551.0
3925,4,721,2024-10-12 00:00:00,Opened,
3926,4,892,2024-10-11 00:00:00,Unsubscribed,
3927,12,263,2023-10-18 00:00:00,Opened,
3928,15,257,2024-12-08 00:00:00,Unsubscribed,
3929,14,1521,2024-01-12 00:00:00,Unsubscribed,
3930,29,1749,2024-12-05 00:00:00,Unsubscribed,
3931,26,268,2023-08-10 00:00:00,Opened,
3932,8,884,2023-08-30 00:00:00,Clicked,
3933,2,130,2023-09-11 00:00:00,Opened,
3934,18,1698,2024-03-29 00:00:00,Clicked,
3935,10,620,2024-04-02 00:00:00,Opened,
3936,3,68,2023-06-08 00:00:00,Unsubscribed,
3937,8,1267,2023-09-11 00:00:00,Clicked,
3938,8,209,2023-08-12 00:00:00,Clicked,
3939,2,891,2023-07-15 00:00:00,Opened,
3940,3,518,2023-05-17 00:00:00,Clicked,
3941,9,1240,2023-11-23 00:00:00,Unsubscribed,
3942,29,1044,2024-11-27 00:00:00,Purchased,
3943,4,1248,2024-10-17 00:00:00,Opened,
3944,18,1893,2024-03-20 00:00:00,Opened,
3945,1,210,2023-06-01 00:00:00,Unsubscribed,
3946,5,36,2024-05-30 00:00:00,Purchased,6461.0
3947,26,1811,2023-08-14 00:00:00,Unsubscribed,
3948,5,627,2024-05-24 00:00:00,Clicked,
3949,9,963,2023-11-16 00:00:00,Opened,
3950,17,1798,2023-12-04 00:00:00,Clicked,
3951,27,902,2024-04-11 00:00:00,Opened,
3952,23,559,2024-02-02 00:00:00,Clicked,
3953,28,619,2024-06-11 00:00:00,Unsubscribed,
3954,22,1629,2023-08-02 00:00:00,Opened,
3955,1,1889,2023-05-25 00:00:00,Opened,
3956,14,602,2023-12-14 00:00:00,Clicked,
3957,4,802,2024-10-21 00:00:00,Unsubscribed,
3958,29,1902,2024-11-03 00:00:00,Clicked,
3959,7,277,2024-08-25 00:00:00,Purchased,
3960,9,893,2023-11-10 00:00:00,Purchased,740.0
3961,13,1209,2024-08-28 00:00:00,Purchased,256.0
3962,7,969,2024-07-13 00:00:00,Purchased,
3963,2,597,2023-08-08 00:00:00,Unsubscribed,
3964,12,398,2023-10-27 00:00:00,Purchased,
3965,1,955,2023-07-07 00:00:00,Opened,
3966,16,1116,2023-12-14 00:00:00,Unsubscribed,
3967,11,267,2024-04-15 00:00:00,Clicked,
3968,10,1574,2024-03-26 00:00:00,Purchased,6213.0
3969,7,713,2024-08-25 00:00:00,Unsubscribed,
3970,22,1105,2023-08-09 00:00:00,Unsubscribed,
3971,4,820,2024-10-13 00:00:00,Unsubscribed,
3972,9,1298,2023-12-17 00:00:00,Purchased,5494.0
3973,28,3,2024-06-21 00:00:00,Unsubscribed,
3974,17,1970,2023-11-22 00:00:00,Opened,
3975,10,505,2024-04-28 00:00:00,Unsubscribed,
3976,1,777,2023-07-04 00:00:00,Purchased,758.0
3977,6,1331,2024-10-14 00:00:00,Purchased,
3978,7,261,2024-07-09 00:00:00,Clicked,
3979,26,1795,2023-10-06 00:00:00,Opened,
3980,16,1045,2023-11-26 00:00:00,Unsubscribed,
3981,13,1611,2024-08-20 00:00:00,Unsubscribed,
3982,10,1880,2024-04-10 00:00:00,Opened,
3983,25,1544,2023-12-16 00:00:00,Purchased,713.0
3984,24,426,2024-08-29 00:00:00,Unsubscribed,
3985,22,245,2023-08-10 00:00:00,Unsubscribed,
3986,12,1258,2023-11-13 00:00:00,Purchased,152.0
3987,27,387,2024-06-03 00:00:00,Opened,
3988,25,907,2023-11-16 00:00:00,Opened,
3989,25,1238,2023-11-28 00:00:00,Opened,
3990,19,825,2024-02-03 00:00:00,Clicked,
3991,12,195,2023-11-04 00:00:00,Purchased,562.0
3992,8,1202,2023-10-09 00:00:00,Purchased,3657.0
3993,5,1220,2024-06-07 00:00:00,Purchased,
3994,14,1225,2023-12-10 00:00:00,Purchased,580.0
3995,25,1996,2023-12-16 00:00:00,Clicked,
3996,7,173,2024-08-21 00:00:00,Clicked,
3997,11,1021,2024-05-13 00:00:00,Clicked,
3998,4,1391,2024-10-11 00:00:00,Clicked,
3999,28,397,2024-05-15 00:00:00,Clicked,
4000,10,1940,2024-03-26 00:00:00,Unsubscribed,
4001,15,976,2025-01-03 00:00:00,Opened,
4002,16,588,2024-01-11 00:00:00,Purchased,
4003,24,253,2024-08-30 00:00:00,Opened,
4004,17,184,2023-12-04 00:00:00,Purchased,
4005,17,782,2023-11-15 00:00:00,Unsubscribed,
4006,10,465,2024-04-30 00:00:00,Purchased,
4007,16,1555,2023-12-18 00:00:00,Clicked,
4008,28,1152,2024-05-31 00:00:00,Clicked,
4009,16,27,2023-12-08 00:00:00,Unsubscribed,
4010,7,853,2024-08-25 00:00:00,Clicked,
4011,8,910,2023-10-06 00:00:00,Unsubscribed,
4012,11,962,2024-05-13 00:00:00,Opened,
4013,17,1424,2023-11-18 00:00:00,Purchased,573.0
4014,15,350,2024-12-14 00:00:00,Clicked,
4015,21,630,2024-08-06 00:00:00,Unsubscribed,
4016,15,1374,2024-11-05 00:00:00,Unsubscribed,
4017,17,596,2023-10-30 00:00:00,Purchased,3874.0
4018,4,1376,2024-10-21 00:00:00,Purchased,4993.0
4019,26,1091,2023-09-10 00:00:00,Purchased,3544.0
4020,12,930,2023-11-15 00:00:00,Unsubscribed,
4021,30,1308,2024-10-28 00:00:00,Opened,
4022,18,830,2024-03-22 00:00:00,Opened,
4023,1,1820,2023-05-14 00:00:00,Opened,
4024,3,1856,2023-04-24 00:00:00,Unsubscribed,
4025,1,1387,2023-05-10 00:00:00,Purchased,
4026,6,902,2024-10-07 00:00:00,Opened,
4027,14,744,2024-01-28 00:00:00,Unsubscribed,
4028,13,79,2024-10-03 00:00:00,Unsubscribed,
4029,18,1656,2024-04-07 00:00:00,Purchased,104.0
4030,27,1124,2024-05-31 00:00:00,Purchased,3679.0
4031,18,1924,2024-04-06 00:00:00,Opened,
4032,17,850,2023-10-30 00:00:00,Opened,
4033,30,1939,2024-10-25 00:00:00,Purchased,
4034,27,1081,2024-05-07 00:00:00,Opened,
4035,7,1959,2024-07-03 00:00:00,Opened,
4036,17,329,2023-10-23 00:00:00,Purchased,
4037,12,958,2023-10-05 00:00:00,Clicked,
4038,24,454,2024-08-27 00:00:00,Clicked,
4039,5,166,2024-06-28 00:00:00,Unsubscribed,
4040,22,316,2023-08-17 00:00:00,Opened,
4041,29,695,2024-12-12 00:00:00,Opened,
4042,6,681,2024-08-28 00:00:00,Opened,
4043,8,447,2023-08-27 00:00:00,Purchased,4369.0
4044,11,951,2024-04-22 00:00:00,Purchased,6366.0
4045,22,305,2023-06-27 00:00:00,Purchased,5260.0
4046,20,1111,2023-06-24 00:00:00,Unsubscribed,
4047,26,265,2023-09-03 00:00:00,Opened,
4048,1,1716,2023-05-25 00:00:00,Purchased,1476.0
4049,1,1682,2023-05-12 00:00:00,Unsubscribed,
4050,25,1111,2023-12-19 00:00:00,Purchased,4379.0
4051,22,239,2023-07-23 00:00:00,Purchased,
4052,14,1133,2024-01-30 00:00:00,Clicked,
4053,15,776,2024-11-16 00:00:00,Opened,
4054,1,1750,2023-06-12 00:00:00,Purchased,1897.0
4055,2,1895,2023-07-24 00:00:00,Opened,
4056,23,1852,2024-01-14 00:00:00,Clicked,
4057,27,1918,2024-05-11 00:00:00,Clicked,
4058,2,331,2023-08-05 00:00:00,Unsubscribed,
4059,17,1453,2023-12-13 00:00:00,Unsubscribed,
4060,22,1573,2023-08-12 00:00:00,Clicked,
4061,25,427,2023-11-19 00:00:00,Purchased,279.0
4062,15,50,2024-12-13 00:00:00,Unsubscribed,
4063,22,481,2023-07-18 00:00:00,Clicked,
4064,24,996,2024-10-10 00:00:00,Clicked,
4065,9,720,2023-11-10 00:00:00,Unsubscribed,
4066,20,246,2023-06-17 00:00:00,Opened,
4067,21,996,2024-07-25 00:00:00,Clicked,
4068,16,1039,2023-12-27 00:00:00,Clicked,
4069,7,1966,2024-07-15 00:00:00,Unsubscribed,
4070,12,145,2023-10-08 00:00:00,Opened,
4071,14,1118,2023-12-15 00:00:00,Purchased,2358.0
4072,13,87,2024-10-10 00:00:00,Unsubscribed,
4073,8,1619,2023-08-16 00:00:00,Clicked,
4074,26,760,2023-09-27 00:00:00,Clicked,
4075,7,368,2024-07-21 00:00:00,Opened,
4076,30,1462,2024-09-16 00:00:00,Unsubscribed,
4077,21,18,2024-06-28 00:00:00,Clicked,
4078,27,915,2024-04-18 00:00:00,Unsubscribed,
4079,6,322,2024-09-06 00:00:00,Unsubscribed,
4080,28,1133,2024-06-28 00:00:00,Unsubscribed,
4081,27,1864,2024-06-04 00:00:00,Opened,
4082,30,718,2024-11-04 00:00:00,Clicked,
4083,4,1193,2024-11-04 00:00:00,Unsubscribed,
4084,16,555,2023-12-09 00:00:00,Unsubscribed,
4085,30,1002,2024-09-30 00:00:00,Clicked,
4086,3,1154,2023-04-16 00:00:00,Opened,
4087,20,1384,2023-06-25 00:00:00,Opened,
4088,19,971,2024-01-31 00:00:00,Opened,
4089,13,381,2024-10-06 00:00:00,Opened,
4090,21,1438,2024-07-08 00:00:00,Opened,
4091,29,1210,2024-11-17 00:00:00,Purchased,
4092,8,1490,2023-10-01 00:00:00,Clicked,
4093,24,1525,2024-09-26 00:00:00,Opened,
4094,10,1330,2024-03-27 00:00:00,Unsubscribed,
4095,30,518,2024-10-19 00:00:00,Opened,
4096,23,25,2024-01-22 00:00:00,Clicked,
4097,26,1942,2023-09-22 00:00:00,Clicked,
4098,20,823,2023-06-03 00:00:00,Purchased,73.0
4099,27,774,2024-06-06 00:00:00,Clicked,
4100,13,557,2024-09-11 00:00:00,Purchased,
4101,3,670,2023-04-16 00:00:00,Opened,
4102,17,330,2023-10-27 00:00:00,Purchased,3032.0
4103,11,369,2024-04-19 00:00:00,Purchased,3417.0
4104,19,653,2024-02-04 00:00:00,Unsubscribed,
4105,11,619,2024-04-08 00:00:00,Purchased,3483.0
4106,11,1646,2024-05-09 00:00:00,Opened,
4107,18,498,2024-04-06 00:00:00,Clicked,
4108,30,1856,2024-10-28 00:00:00,Unsubscribed,
4109,10,1596,2024-05-03 00:00:00,Unsubscribed,
4110,6,1783,2024-09-02 00:00:00,Opened,
4111,11,593,2024-03-27 00:00:00,Clicked,
4112,15,1620,2024-12-12 00:00:00,Purchased,
4113,19,1878,2024-01-02 00:00:00,Opened,
4114,11,1246,2024-04-03 00:00:00,Unsubscribed,
4115,19,493,2024-01-11 00:00:00,Clicked,
4116,29,974,2024-11-26 00:00:00,Clicked,
4117,4,1994,2024-10-12 00:00:00,Unsubscribed,
4118,18,764,2024-04-09 00:00:00,Purchased,
4119,20,610,2023-06-09 00:00:00,Opened,
4120,6,448,2024-10-24 00:00:00,Purchased,
4121,12,1364,2023-12-01 00:00:00,Clicked,
4122,28,111,2024-05-08 00:00:00,Unsubscribed,
4123,6,189,2024-08-30 00:00:00,Purchased,3796.0
4124,18,668,2024-03-03 00:00:00,Opened,
4125,7,1044,2024-07-20 00:00:00,Opened,
4126,12,1162,2023-12-04 00:00:00,Clicked,
4127,5,1074,2024-07-09 00:00:00,Unsubscribed,
4128,17,1266,2023-11-25 00:00:00,Purchased,
4129,12,104,2023-10-09 00:00:00,Opened,
4130,5,243,2024-06-24 00:00:00,Clicked,
4131,20,1696,2023-06-11 00:00:00,Clicked,
4132,16,1777,2024-01-04 00:00:00,Opened,
4133,21,276,2024-08-20 00:00:00,Opened,
4134,10,1608,2024-04-17 00:00:00,Purchased,
4135,16,23,2024-01-18 00:00:00,Clicked,
4136,10,1434,2024-05-04 00:00:00,Clicked,
4137,4,787,2024-11-11 00:00:00,Clicked,
4138,27,623,2024-06-05 00:00:00,Opened,
4139,7,864,2024-08-21 00:00:00,Opened,
4140,10,1431,2024-04-12 00:00:00,Opened,
4141,12,260,2023-11-13 00:00:00,Clicked,
4142,10,559,2024-04-04 00:00:00,Opened,
4143,11,1012,2024-04-03 00:00:00,Opened,
4144,23,1718,2024-01-18 00:00:00,Opened,
4145,20,1895,2023-06-01 00:00:00,Unsubscribed,
4146,6,348,2024-08-29 00:00:00,Unsubscribed,
4147,2,1335,2023-08-06 00:00:00,Unsubscribed,
4148,11,963,2024-04-25 00:00:00,Unsubscribed,
4149,30,610,2024-10-08 00:00:00,Opened,
4150,13,1056,2024-10-16 00:00:00,Purchased,
4151,28,243,2024-06-08 00:00:00,Purchased,
4152,20,453,2023-06-23 00:00:00,Purchased,1391.0
4153,25,1116,2023-11-22 00:00:00,Purchased,1069.0
4154,12,1939,2023-10-24 00:00:00,Clicked,
4155,25,69,2024-01-10 00:00:00,Opened,
4156,22,1419,2023-07-03 00:00:00,Clicked,
4157,11,617,2024-03-30 00:00:00,Purchased,
4158,30,1136,2024-09-28 00:00:00,Clicked,
4159,17,1851,2023-12-05 00:00:00,Unsubscribed,
4160,13,1490,2024-09-30 00:00:00,Opened,
4161,2,484,2023-08-11 00:00:00,Unsubscribed,
4162,25,884,2023-11-30 00:00:00,Unsubscribed,
4163,26,1436,2023-09-03 00:00:00,Unsubscribed,
4164,19,939,2024-01-12 00:00:00,Opened,
4165,23,462,2023-12-26 00:00:00,Purchased,39.0
4166,13,1834,2024-10-11 00:00:00,Unsubscribed,
4167,5,1698,2024-06-29 00:00:00,Clicked,
4168,22,1126,2023-08-14 00:00:00,Purchased,
4169,24,1316,2024-09-04 00:00:00,Purchased,301.0
4170,30,1824,2024-10-21 00:00:00,Clicked,
4171,23,1751,2024-02-08 00:00:00,Opened,
4172,18,1784,2024-03-19 00:00:00,Purchased,
4173,17,1936,2023-12-09 00:00:00,Clicked,
4174,30,1442,2024-10-28 00:00:00,Purchased,
4175,3,1525,2023-06-08 00:00:00,Opened,
4176,19,1947,2023-12-25 00:00:00,Clicked,
4177,1,1904,2023-07-03 00:00:00,Clicked,
4178,29,1610,2024-12-04 00:00:00,Clicked,
4179,5,1564,2024-07-15 00:00:00,Unsubscribed,
4180,26,1098,2023-09-17 00:00:00,Purchased,289.0
4181,17,302,2023-11-29 00:00:00,Purchased,167.0
4182,22,997,2023-07-26 00:00:00,Unsubscribed,
4183,27,1526,2024-05-21 00:00:00,Clicked,
4184,1,1975,2023-05-23 00:00:00,Unsubscribed,
4185,15,385,2024-12-28 00:00:00,Unsubscribed,
4186,22,652,2023-08-04 00:00:00,Purchased,579.0
4187,1,796,2023-05-24 00:00:00,Opened,
4188,22,914,2023-07-18 00:00:00,Purchased,644.0
4189,8,1269,2023-08-17 00:00:00,Opened,
4190,19,846,2023-12-28 00:00:00,Purchased,1472.0
4191,25,1284,2023-12-24 00:00:00,Opened,
4192,8,127,2023-10-07 00:00:00,Unsubscribed,
4193,25,875,2024-01-03 00:00:00,Purchased,
4194,13,1283,2024-09-29 00:00:00,Opened,
4195,8,858,2023-09-03 00:00:00,Purchased,
4196,16,834,2024-01-25 00:00:00,Clicked,
4197,4,106,2024-10-26 00:00:00,Clicked,
4198,23,1436,2024-01-12 00:00:00,Opened,
4199,5,523,2024-06-07 00:00:00,Unsubscribed,
4200,18,234,2024-04-10 00:00:00,Purchased,4430.0
4201,1,1179,2023-05-10 00:00:00,Purchased,
4202,25,331,2023-12-01 00:00:00,Opened,
4203,14,1988,2023-12-14 00:00:00,Purchased,
4204,5,72,2024-06-03 00:00:00,Purchased,1362.0
4205,28,1061,2024-07-02 00:00:00,Unsubscribed,
4206,10,117,2024-03-23 00:00:00,Opened,
4207,27,1015,2024-05-25 00:00:00,Unsubscribed,
4208,19,27,2023-12-18 00:00:00,Opened,
4209,12,1177,2023-12-02 00:00:00,Opened,
4210,30,223,2024-10-25 00:00:00,Opened,
4211,25,526,2024-01-10 00:00:00,Purchased,2919.0
4212,21,1809,2024-07-17 00:00:00,Clicked,
4213,18,78,2024-03-20 00:00:00,Unsubscribed,
4214,24,5,2024-10-01 00:00:00,Clicked,
4215,3,475,2023-06-08 00:00:00,Unsubscribed,
4216,11,1302,2024-04-17 00:00:00,Purchased,
4217,30,4,2024-10-05 00:00:00,Purchased,
4218,29,861,2024-10-31 00:00:00,Unsubscribed,
4219,3,1052,2023-05-21 00:00:00,Unsubscribed,
4220,19,56,2024-02-01 00:00:00,Clicked,
4221,1,622,2023-06-12 00:00:00,Clicked,
4222,7,1431,2024-08-26 00:00:00,Unsubscribed,
4223,5,579,2024-06-01 00:00:00,Purchased,
4224,24,1888,2024-10-04 00:00:00,Clicked,
4225,23,1753,2024-02-08 00:00:00,Clicked,
4226,30,316,2024-09-19 00:00:00,Unsubscribed,
4227,15,1140,2024-11-26 00:00:00,Unsubscribed,
4228,6,492,2024-09-03 00:00:00,Unsubscribed,
4229,19,354,2024-01-11 00:00:00,Unsubscribed,
4230,26,1666,2023-10-05 00:00:00,Unsubscribed,
4231,4,901,2024-11-27 00:00:00,Purchased,394.0
4232,13,1390,2024-10-19 00:00:00,Opened,
4233,5,1504,2024-07-04 00:00:00,Unsubscribed,
4234,16,108,2024-01-24 00:00:00,Opened,
4235,8,383,2023-08-16 00:00:00,Unsubscribed,
4236,22,425,2023-08-06 00:00:00,Unsubscribed,
4237,24,199,2024-10-15 00:00:00,Opened,
4238,19,219,2024-01-07 00:00:00,Clicked,
4239,28,1404,2024-05-15 00:00:00,Purchased,3332.0
4240,17,235,2023-10-21 00:00:00,Clicked,
4241,16,539,2023-12-27 00:00:00,Purchased,3340.0
4242,18,1636,2024-04-05 00:00:00,Purchased,
4243,9,463,2023-12-06 00:00:00,Opened,
4244,19,1251,2024-01-23 00:00:00,Opened,
4245,6,449,2024-09-18 00:00:00,Clicked,
4246,1,141,2023-06-18 00:00:00,Purchased,
4247,26,837,2023-09-12 00:00:00,Purchased,2042.0
4248,16,1045,2023-12-23 00:00:00,Clicked,
4249,25,174,2023-12-01 00:00:00,Purchased,328.0
4250,26,1743,2023-08-27 00:00:00,Clicked,
4251,9,1710,2023-12-20 00:00:00,Unsubscribed,
4252,6,555,2024-10-23 00:00:00,Unsubscribed,
4253,20,897,2023-05-14 00:00:00,Opened,
4254,24,292,2024-09-01 00:00:00,Clicked,
4255,16,147,2023-12-25 00:00:00,Opened,
4256,13,1976,2024-10-02 00:00:00,Clicked,
4257,24,341,2024-09-13 00:00:00,Purchased,3329.0
4258,6,882,2024-08-28 00:00:00,Clicked,
4259,30,869,2024-10-20 00:00:00,Unsubscribed,
4260,11,1812,2024-04-01 00:00:00,Unsubscribed,
4261,16,1672,2023-12-17 00:00:00,Clicked,
4262,12,793,2023-10-22 00:00:00,Purchased,
4263,7,1471,2024-07-12 00:00:00,Clicked,
4264,27,898,2024-05-20 00:00:00,Purchased,2929.0
4265,27,330,2024-05-17 00:00:00,Purchased,
4266,8,206,2023-08-20 00:00:00,Unsubscribed,
4267,23,1728,2024-01-18 00:00:00,Opened,
4268,9,1389,2023-11-22 00:00:00,Purchased,1547.0
4269,14,823,2024-01-11 00:00:00,Clicked,
4270,15,765,2024-12-21 00:00:00,Opened,
4271,17,1874,2023-12-11 00:00:00,Unsubscribed,
4272,10,413,2024-05-15 00:00:00,Purchased,
4273,9,683,2024-01-08 00:00:00,Unsubscribed,
4274,21,787,2024-07-26 00:00:00,Clicked,
4275,9,1638,2023-11-10 00:00:00,Opened,
4276,16,896,2024-01-01 00:00:00,Clicked,
4277,20,1404,2023-06-06 00:00:00,Clicked,
4278,6,631,2024-10-11 00:00:00,Unsubscribed,
4279,14,1977,2024-01-29 00:00:00,Unsubscribed,
4280,15,113,2024-12-15 00:00:00,Opened,
4281,25,1962,2023-12-12 00:00:00,Unsubscribed,
4282,10,1301,2024-03-27 00:00:00,Opened,
4283,17,1757,2023-11-07 00:00:00,Purchased,
4284,4,1636,2024-11-02 00:00:00,Clicked,
4285,25,1414,2023-11-16 00:00:00,Clicked,
4286,29,1081,2024-12-13 00:00:00,Purchased,
4287,27,988,2024-04-28 00:00:00,Clicked,
4288,26,94,2023-08-25 00:00:00,Unsubscribed,
4289,11,1465,2024-05-02 00:00:00,Clicked,
4290,27,841,2024-05-21 00:00:00,Unsubscribed,
4291,13,741,2024-09-22 00:00:00,Unsubscribed,
4292,26,1684,2023-09-18 00:00:00,Unsubscribed,
4293,22,1645,2023-07-14 00:00:00,Opened,
4294,9,1872,2023-12-23 00:00:00,Purchased,
4295,27,77,2024-05-28 00:00:00,Purchased,3309.0
4296,20,514,2023-06-21 00:00:00,Opened,
4297,17,1035,2023-11-28 00:00:00,Opened,
4298,22,1775,2023-06-27 00:00:00,Opened,
4299,23,516,2024-01-01 00:00:00,Unsubscribed,
4300,28,936,2024-07-01 00:00:00,Unsubscribed,
4301,16,1985,2024-01-07 00:00:00,Opened,
4302,20,270,2023-05-30 00:00:00,Unsubscribed,
4303,6,864,2024-10-08 00:00:00,Purchased,
4304,5,793,2024-07-10 00:00:00,Unsubscribed,
4305,21,1609,2024-08-04 00:00:00,Unsubscribed,
4306,1,1732,2023-06-16 00:00:00,Unsubscribed,
4307,28,333,2024-05-13 00:00:00,Clicked,
4308,12,1090,2023-10-18 00:00:00,Purchased,
4309,27,680,2024-04-21 00:00:00,Clicked,
4310,21,1317,2024-07-12 00:00:00,Purchased,5420.0
4311,6,210,2024-09-23 00:00:00,Clicked,
4312,15,40,2024-11-04 00:00:00,Purchased,
4313,7,647,2024-07-27 00:00:00,Clicked,
4314,17,965,2023-11-21 00:00:00,Clicked,
4315,10,1285,2024-05-21 00:00:00,Clicked,
4316,29,156,2024-11-21 00:00:00,Opened,
4317,23,1104,2024-02-16 00:00:00,Purchased,3094.0
4318,24,1925,2024-10-13 00:00:00,Unsubscribed,
4319,28,1251,2024-06-07 00:00:00,Unsubscribed,
4320,9,354,2024-01-01 00:00:00,Opened,
4321,24,1239,2024-10-22 00:00:00,Unsubscribed,
4322,8,177,2023-08-11 00:00:00,Opened,
4323,5,480,2024-05-28 00:00:00,Clicked,
4324,24,1458,2024-09-07 00:00:00,Opened,
4325,29,554,2024-12-08 00:00:00,Clicked,
4326,24,900,2024-09-25 00:00:00,Unsubscribed,
4327,23,743,2024-01-06 00:00:00,Unsubscribed,
4328,17,132,2023-10-22 00:00:00,Clicked,
4329,18,427,2024-03-19 00:00:00,Clicked,
4330,28,948,2024-07-02 00:00:00,Unsubscribed,
4331,20,1124,2023-07-05 00:00:00,Unsubscribed,
4332,22,894,2023-07-14 00:00:00,Unsubscribed,
4333,3,1369,2023-06-07 00:00:00,Opened,
4334,21,373,2024-08-16 00:00:00,Purchased,1212.0
4335,15,1738,2025-01-02 00:00:00,Unsubscribed,
4336,30,1119,2024-11-06 00:00:00,Opened,
4337,4,1668,2024-10-08 00:00:00,Opened,
4338,25,1610,2023-11-18 00:00:00,Purchased,3649.0
4339,3,162,2023-06-10 00:00:00,Unsubscribed,
4340,11,291,2024-04-05 00:00:00,Purchased,6541.0
4341,1,1034,2023-05-19 00:00:00,Clicked,
4342,26,1882,2023-09-11 00:00:00,Unsubscribed,
4343,16,520,2023-12-01 00:00:00,Opened,
4344,19,1598,2024-02-04 00:00:00,Purchased,3190.0
4345,12,808,2023-11-10 00:00:00,Unsubscribed,
4346,15,578,2024-12-10 00:00:00,Opened,
4347,2,1675,2023-07-23 00:00:00,Purchased,
4348,21,651,2024-06-27 00:00:00,Purchased,4941.0
4349,22,112,2023-07-25 00:00:00,Opened,
4350,25,1285,2023-12-10 00:00:00,Purchased,
4351,12,1952,2023-11-07 00:00:00,Opened,
4352,2,388,2023-07-29 00:00:00,Unsubscribed,
4353,3,71,2023-05-12 00:00:00,Clicked,
4354,29,621,2024-11-21 00:00:00,Clicked,
4355,15,1991,2024-12-24 00:00:00,Clicked,
4356,8,804,2023-09-12 00:00:00,Unsubscribed,
4357,7,1564,2024-08-25 00:00:00,Clicked,
4358,30,322,2024-09-22 00:00:00,Purchased,3529.0
4359,3,1119,2023-05-01 00:00:00,Clicked,
4360,30,1085,2024-09-17 00:00:00,Unsubscribed,
4361,30,892,2024-10-18 00:00:00,Unsubscribed,
4362,1,972,2023-05-10 00:00:00,Clicked,
4363,4,231,2024-11-13 00:00:00,Unsubscribed,
4364,30,32,2024-10-15 00:00:00,Unsubscribed,
4365,22,657,2023-08-10 00:00:00,Purchased,1051.0
4366,29,1537,2024-11-21 00:00:00,Unsubscribed,
4367,11,201,2024-04-27 00:00:00,Opened,
4368,7,811,2024-08-04 00:00:00,Unsubscribed,
4369,5,343,2024-06-26 00:00:00,Unsubscribed,
4370,8,23,2023-08-25 00:00:00,Purchased,3255.0
4371,15,1786,2024-11-29 00:00:00,Clicked,
4372,23,343,2024-02-09 00:00:00,Opened,
4373,10,1896,2024-04-20 00:00:00,Purchased,
