order_id,customer_id,order_date,ship_date,delivery_date,order_status,payment_method,shipping_cost,discount_amount,tax_amount,total_amount,shipping_address_city,shipping_address_state,shipping_address_country
7158,795,2023-07-27 00:00:00,2023-07-28 00:00:00,2023-07-30 00:00:00,Delivered,Credit Card,16.98,0.0,396.16,5365.2,Phoenix,TX,USA
7159,1665,2023-10-17 00:00:00,,,Cancelled,PayPal,7.7,40.28,149.34,1983.52,Los Angeles,NY,Canada
7160,298,2023-03-13 00:00:00,,,Pending,Credit Card,20.34,0.0,474.67,6428.42,Philadelphia,NC,USA
7161,139,2024-11-05 00:00:00,,,Cancelled,Debit Card,21.4,0.0,176.96,2410.4,Phoenix,CA,USA
7162,1520,2023-07-30 00:00:00,2023-08-01 00:00:00,2023-08-10 00:00:00,Delivered,PayPal,6.97,0.0,53.69,731.8,San Jose,PA,Canada
7163,1141,2024-08-22 00:00:00,2024-08-24 00:00:00,,Shipped,Credit Card,22.59,3.02,361.64,4901.74,Los Angeles,FL,USA
7164,1547,2024-02-02 00:00:00,,,Pending,Credit Card,20.55,0.0,2.63,56.04,Los Angeles,NC,Canada
7165,1936,2024-07-06 00:00:00,,,Cancelled,PayPal,12.39,0.0,274.86,3723.04,San Diego,FL,Germany
7166,77,2024-04-13 00:00:00,2024-04-15 00:00:00,2024-04-20 00:00:00,Delivered,Bank Transfer,6.66,46.56,125.98,1660.8,Chicago,PA,USA
7167,1125,2023-12-30 00:00:00,,,Pending,Google Pay,19.01,30.93,135.53,1817.77,Dallas,GA,USA
7168,1800,2024-12-26 00:00:00,2024-12-29 00:00:00,,Shipped,Google Pay,14.23,0.0,62.23,854.34,New York,MI,Australia
7169,971,2023-03-04 00:00:00,2023-03-06 00:00:00,2023-03-12 00:00:00,Delivered,Debit Card,23.48,0.0,66.16,916.61,Houston,IL,USA
7170,1937,2024-11-08 00:00:00,,,Pending,Bank Transfer,5.79,0.0,158.78,2149.26,Los Angeles,OH,Germany
7171,1754,2024-01-12 00:00:00,2024-01-14 00:00:00,,Shipped,Debit Card,14.11,0.0,72.93,998.68,Los Angeles,OH,Australia
7172,72,2023-02-18 00:00:00,2023-02-21 00:00:00,,Shipped,Google Pay,9.69,0.0,100.53,1366.88,Houston,TX,USA
7173,1476,2024-09-02 00:00:00,2024-09-05 00:00:00,2024-09-13 00:00:00,Delivered,Bank Transfer,10.47,0.0,293.97,3979.03,Phoenix,PA,UK
7174,1541,2023-09-09 00:00:00,,,Cancelled,Apple Pay,8.52,23.45,46.9,618.16,Dallas,NY,Canada
7175,926,2024-12-13 00:00:00,2024-12-14 00:00:00,2024-12-20 00:00:00,Delivered,Bank Transfer,23.48,0.0,172.08,2346.54,San Antonio,OH,USA
7176,158,2023-03-13 00:00:00,2023-03-14 00:00:00,,Shipped,Credit Card,17.63,0.0,90.97,1245.76,San Jose,NY,USA
7177,307,2024-12-20 00:00:00,,,Pending,Debit Card,19.5,0.0,62.71,866.11,New York,FL,USA
7178,1834,2024-01-30 00:00:00,2024-01-31 00:00:00,,Shipped,Bank Transfer,6.03,0.0,547.86,7402.16,Houston,CA,Australia
7179,1646,2023-06-04 00:00:00,,,Pending,PayPal,7.5,0.0,16.12,225.12,Dallas,PA,Canada
7180,931,2023-01-13 00:00:00,2023-01-15 00:00:00,,Shipped,Debit Card,10.2,3.24,211.27,2859.16,New York,OH,USA
7181,477,2024-08-28 00:00:00,2024-08-30 00:00:00,2024-09-03 00:00:00,Delivered,PayPal,13.7,0.0,228.37,3096.72,San Diego,OH,USA
7182,682,2024-12-09 00:00:00,,,Pending,Apple Pay,23.91,0.0,101.6,1395.55,San Diego,NY,USA
7183,1824,2024-11-11 00:00:00,,,Cancelled,Credit Card,7.45,42.63,342.69,4591.14,San Antonio,CA,Australia
7184,75,2024-01-02 00:00:00,2024-01-04 00:00:00,,Shipped,Debit Card,18.73,0.0,287.62,3901.54,Chicago,NY,USA
7185,100,2024-11-11 00:00:00,2024-11-12 00:00:00,2024-11-21 00:00:00,Delivered,Google Pay,20.96,31.36,65.19,869.66,Phoenix,FL,USA
7186,418,2024-06-27 00:00:00,,,Pending,Credit Card,8.16,0.0,98.93,1343.69,San Jose,TX,USA
7187,974,2024-10-31 00:00:00,2024-11-03 00:00:00,,Shipped,Debit Card,19.35,30.96,69.27,923.56,San Antonio,IL,USA
7188,586,2023-06-21 00:00:00,2023-06-24 00:00:00,2023-06-30 00:00:00,Delivered,Debit Card,10.01,0.0,44.46,610.16,Philadelphia,CA,USA
7189,506,2024-12-05 00:00:00,2024-12-08 00:00:00,2024-12-10 00:00:00,Delivered,Credit Card,6.94,0.0,492.84,6660.23,Dallas,NC,USA
7190,813,2023-07-26 00:00:00,,,Pending,Credit Card,15.5,40.25,98.03,1298.6,Chicago,FL,USA
7191,1118,2024-03-17 00:00:00,,,Cancelled,Google Pay,21.2,0.0,20.1,292.6,San Antonio,CA,USA
7192,433,2024-08-21 00:00:00,2024-08-23 00:00:00,,Shipped,Apple Pay,8.82,0.0,290.4,3929.24,San Diego,PA,USA
7193,1424,2024-12-07 00:00:00,2024-12-08 00:00:00,2024-12-18 00:00:00,Delivered,Google Pay,10.7,0.0,79.08,1078.3,Philadelphia,FL,UK
7194,539,2023-03-05 00:00:00,2023-03-08 00:00:00,,Shipped,Credit Card,22.56,0.0,509.7,6903.54,San Antonio,TX,USA
7195,516,2024-09-20 00:00:00,2024-09-23 00:00:00,2024-09-28 00:00:00,Delivered,Apple Pay,21.22,0.0,163.83,2232.98,New York,IL,USA
7196,449,2023-05-13 00:00:00,2023-05-16 00:00:00,2023-05-21 00:00:00,Delivered,PayPal,11.53,0.0,320.45,4337.64,Chicago,CA,USA
7197,107,2024-09-22 00:00:00,2024-09-23 00:00:00,,Shipped,Bank Transfer,8.78,13.67,84.07,1130.09,Houston,CA,USA
7198,746,2024-08-03 00:00:00,2024-08-06 00:00:00,2024-08-16 00:00:00,Delivered,Debit Card,9.69,0.0,159.3,2160.3,Houston,MI,USA
7199,913,2024-11-26 00:00:00,,,Cancelled,Debit Card,14.73,0.0,356.54,4828.05,Phoenix,NC,USA
7200,669,2024-06-20 00:00:00,2024-06-22 00:00:00,2024-07-02 00:00:00,Delivered,Google Pay,8.23,0.0,182.41,2470.72,New York,IL,USA
7201,1914,2024-06-27 00:00:00,2024-06-30 00:00:00,,Shipped,Google Pay,19.96,47.71,341.9,4587.84,Los Angeles,CA,Germany
7202,25,2023-11-28 00:00:00,2023-11-29 00:00:00,,Shipped,PayPal,12.0,0.0,584.96,7908.94,Phoenix,NY,USA
7203,827,2023-11-05 00:00:00,2023-11-06 00:00:00,2023-11-15 00:00:00,Delivered,PayPal,8.98,11.98,292.13,3940.78,Philadelphia,CA,USA
7204,949,2023-02-09 00:00:00,2023-02-12 00:00:00,2023-02-21 00:00:00,Delivered,Google Pay,6.2,0.0,313.74,4241.67,Dallas,MI,USA
7205,1870,2024-10-03 00:00:00,2024-10-05 00:00:00,2024-10-15 00:00:00,Delivered,Google Pay,22.95,0.0,194.14,2643.79,San Jose,PA,Australia
7206,289,2024-09-27 00:00:00,2024-09-30 00:00:00,2024-10-06 00:00:00,Delivered,Apple Pay,13.86,31.78,242.1,3250.4,San Jose,IL,USA
7207,1001,2024-09-08 00:00:00,2024-09-11 00:00:00,2024-09-13 00:00:00,Delivered,Credit Card,23.6,0.0,425.14,5762.93,Philadelphia,FL,USA
7208,233,2023-09-07 00:00:00,2023-09-08 00:00:00,2023-09-17 00:00:00,Delivered,Credit Card,13.6,13.52,418.22,5646.09,New York,TX,USA
7209,1201,2023-04-11 00:00:00,,,Pending,PayPal,16.9,0.0,354.87,4807.69,San Antonio,OH,UK
7210,933,2024-08-16 00:00:00,,,Pending,Debit Card,9.33,2.61,55.77,759.66,Philadelphia,CA,USA
7211,1000,2023-03-13 00:00:00,2023-03-15 00:00:00,2023-03-19 00:00:00,Delivered,Apple Pay,21.41,15.88,56.06,762.31,Los Angeles,PA,USA
7212,1066,2023-10-17 00:00:00,2023-10-20 00:00:00,2023-10-22 00:00:00,Delivered,Debit Card,9.98,3.71,418.41,5654.78,Chicago,NC,USA
7213,1689,2024-12-15 00:00:00,,,Cancelled,Bank Transfer,15.16,0.0,106.89,1458.13,San Antonio,NC,Canada
7214,140,2024-07-22 00:00:00,2024-07-24 00:00:00,,Shipped,Credit Card,22.3,0.0,101.67,1394.82,Phoenix,MI,USA
7215,1262,2023-11-12 00:00:00,2023-11-15 00:00:00,2023-11-22 00:00:00,Delivered,PayPal,24.68,0.0,346.41,4701.2,Houston,IL,UK
7216,182,2024-02-25 00:00:00,,,Cancelled,Bank Transfer,11.81,0.0,195.16,2646.52,Houston,OH,USA
7217,1305,2023-09-20 00:00:00,2023-09-23 00:00:00,,Shipped,Google Pay,20.91,0.0,245.95,3341.29,Los Angeles,FL,UK
7218,1978,2024-06-04 00:00:00,2024-06-07 00:00:00,2024-06-09 00:00:00,Delivered,Bank Transfer,24.44,0.0,1.83,49.13,San Antonio,NC,Germany
7219,1787,2023-11-13 00:00:00,2023-11-15 00:00:00,2023-11-20 00:00:00,Delivered,Google Pay,10.88,0.0,51.97,712.43,New York,OH,Australia
7220,375,2024-10-17 00:00:00,2024-10-18 00:00:00,2024-10-28 00:00:00,Delivered,Google Pay,6.32,36.26,40.39,515.3,Los Angeles,GA,USA
7221,1847,2023-08-26 00:00:00,2023-08-28 00:00:00,2023-09-05 00:00:00,Delivered,Google Pay,12.15,0.0,61.97,848.79,New York,GA,Australia
7222,1365,2023-01-28 00:00:00,,,Pending,PayPal,24.28,22.74,4.6,63.69,New York,FL,UK
7223,1748,2024-11-10 00:00:00,2024-11-11 00:00:00,,Shipped,Debit Card,19.64,0.0,529.5,7167.89,Dallas,PA,Canada
7224,650,2024-08-10 00:00:00,2024-08-12 00:00:00,2024-08-22 00:00:00,Delivered,Debit Card,21.85,0.0,247.5,3363.07,New York,GA,USA
7225,985,2023-04-11 00:00:00,2023-04-12 00:00:00,,Shipped,Apple Pay,22.44,0.0,17.64,260.56,San Diego,GA,USA
7226,1752,2024-12-19 00:00:00,2024-12-22 00:00:00,2024-12-26 00:00:00,Delivered,Google Pay,23.22,38.1,306.21,4119.01,San Diego,GA,Australia
7227,1948,2024-03-08 00:00:00,2024-03-10 00:00:00,2024-03-13 00:00:00,Delivered,Google Pay,12.61,37.84,124.95,1661.65,Phoenix,CA,Germany
7228,1709,2023-07-14 00:00:00,2023-07-17 00:00:00,,Shipped,Credit Card,7.07,0.0,212.17,2871.36,San Jose,PA,Canada
7229,60,2024-01-03 00:00:00,2024-01-05 00:00:00,2024-01-12 00:00:00,Delivered,Bank Transfer,5.25,0.0,63.62,864.12,Houston,PA,USA
7230,1097,2023-08-05 00:00:00,2023-08-07 00:00:00,,Shipped,Bank Transfer,8.56,0.0,30.24,416.85,San Diego,IL,USA
7231,1792,2023-07-24 00:00:00,2023-07-26 00:00:00,,Shipped,PayPal,17.37,0.0,43.31,602.07,New York,IL,Australia
7232,1970,2023-09-26 00:00:00,2023-09-27 00:00:00,2023-09-29 00:00:00,Delivered,Apple Pay,11.58,0.0,13.81,197.99,Houston,PA,Germany
7233,1239,2024-07-15 00:00:00,2024-07-16 00:00:00,2024-07-19 00:00:00,Delivered,Google Pay,22.63,24.26,423.04,5709.36,San Antonio,TX,UK
7234,173,2023-04-23 00:00:00,2023-04-26 00:00:00,2023-05-05 00:00:00,Delivered,Credit Card,11.1,0.0,325.18,4401.03,Houston,GA,USA
7235,832,2024-01-14 00:00:00,2024-01-15 00:00:00,2024-01-19 00:00:00,Delivered,Credit Card,18.08,0.0,334.06,4527.92,San Diego,GA,USA
7236,868,2024-07-04 00:00:00,2024-07-06 00:00:00,,Shipped,Debit Card,18.03,2.52,282.28,3826.3,Dallas,PA,USA
7237,1708,2023-01-23 00:00:00,2023-01-24 00:00:00,2023-01-28 00:00:00,Delivered,Credit Card,22.71,0.0,106.35,1458.42,Philadelphia,OH,Canada
7238,536,2023-06-10 00:00:00,,,Cancelled,Google Pay,23.76,0.0,33.61,477.49,Phoenix,IL,USA
7239,648,2023-02-19 00:00:00,2023-02-20 00:00:00,2023-02-28 00:00:00,Delivered,Google Pay,14.65,1.0,147.96,2011.08,San Jose,CA,USA
7240,486,2023-05-25 00:00:00,2023-05-26 00:00:00,2023-06-05 00:00:00,Delivered,Google Pay,11.34,0.0,115.08,1564.95,Dallas,NY,USA
7241,1393,2024-03-29 00:00:00,2024-03-30 00:00:00,,Shipped,Debit Card,6.3,0.0,236.38,3197.4,Phoenix,MI,UK
7242,785,2024-09-12 00:00:00,2024-09-14 00:00:00,2024-09-22 00:00:00,Delivered,Credit Card,11.13,6.3,116.16,1573.01,San Jose,CA,USA
7243,1513,2023-05-18 00:00:00,2023-05-21 00:00:00,2023-05-30 00:00:00,Delivered,Google Pay,13.71,0.0,18.06,257.52,Los Angeles,CA,Canada
7244,439,2024-10-07 00:00:00,2024-10-09 00:00:00,,Shipped,Apple Pay,7.28,0.0,293.43,3968.61,New York,FL,USA
7245,1823,2024-06-17 00:00:00,2024-06-18 00:00:00,,Shipped,Debit Card,5.26,0.0,515.28,6961.5,Phoenix,MI,Australia
7246,937,2024-08-15 00:00:00,,,Pending,Google Pay,17.32,10.65,71.59,973.18,Dallas,IL,USA
7247,517,2024-06-16 00:00:00,2024-06-18 00:00:00,2024-06-24 00:00:00,Delivered,Credit Card,7.81,0.0,2.37,39.75,Los Angeles,IL,USA
7248,245,2024-04-03 00:00:00,2024-04-04 00:00:00,,Shipped,PayPal,6.91,0.0,238.24,3223.21,New York,MI,USA
7249,925,2023-12-23 00:00:00,2023-12-24 00:00:00,2023-12-27 00:00:00,Delivered,Bank Transfer,24.92,0.0,263.34,3580.0,Dallas,FL,USA
7250,1730,2024-06-11 00:00:00,2024-06-13 00:00:00,2024-06-22 00:00:00,Delivered,Bank Transfer,8.83,0.0,158.2,2144.47,San Jose,MI,Canada
7251,29,2024-11-16 00:00:00,2024-11-19 00:00:00,,Shipped,Google Pay,5.13,0.95,17.01,233.84,San Diego,FL,USA
7252,43,2024-06-26 00:00:00,2024-06-29 00:00:00,2024-07-08 00:00:00,Delivered,Apple Pay,19.59,0.0,309.36,4195.97,New York,NC,USA
7253,832,2023-12-13 00:00:00,2023-12-15 00:00:00,,Shipped,Google Pay,22.48,1.89,170.46,2321.8,San Diego,GA,USA
7254,1140,2024-05-27 00:00:00,2024-05-28 00:00:00,,Shipped,Credit Card,8.94,0.0,201.62,2730.76,Dallas,MI,USA
7255,1878,2024-08-10 00:00:00,2024-08-11 00:00:00,2024-08-17 00:00:00,Delivered,Credit Card,22.26,0.0,13.23,200.85,San Antonio,TX,Australia
7256,1065,2024-10-30 00:00:00,2024-11-02 00:00:00,2024-11-06 00:00:00,Delivered,Bank Transfer,16.72,0.0,551.89,7467.2,San Diego,PA,USA
7257,1457,2023-10-19 00:00:00,2023-10-20 00:00:00,,Shipped,Apple Pay,6.11,0.0,398.1,5380.42,New York,PA,UK
7258,476,2024-07-17 00:00:00,2024-07-18 00:00:00,2024-07-22 00:00:00,Delivered,Apple Pay,8.36,0.0,145.79,1976.57,Chicago,CA,USA
7259,473,2023-10-31 00:00:00,2023-11-03 00:00:00,2023-11-12 00:00:00,Delivered,Bank Transfer,13.41,0.0,307.04,4158.42,San Diego,FL,USA
7260,718,2023-05-12 00:00:00,2023-05-15 00:00:00,2023-05-18 00:00:00,Delivered,Debit Card,11.86,15.35,89.78,1208.52,San Antonio,NY,USA
7261,1442,2023-06-25 00:00:00,2023-06-27 00:00:00,,Shipped,Debit Card,21.15,0.0,349.5,4739.43,San Antonio,OH,UK
7262,1616,2024-06-25 00:00:00,2024-06-27 00:00:00,2024-06-29 00:00:00,Delivered,PayPal,13.71,0.0,343.26,4647.69,Phoenix,PA,Canada
7263,148,2023-07-13 00:00:00,2023-07-15 00:00:00,2023-07-21 00:00:00,Delivered,Google Pay,22.43,28.56,122.59,1648.79,Philadelphia,TX,USA
7264,271,2024-12-07 00:00:00,2024-12-08 00:00:00,2024-12-12 00:00:00,Delivered,Bank Transfer,23.72,7.22,171.65,2333.72,New York,CA,USA
7265,1526,2024-04-08 00:00:00,2024-04-11 00:00:00,2024-04-16 00:00:00,Delivered,Bank Transfer,8.12,0.0,42.75,585.29,New York,PA,Canada
7266,283,2024-06-21 00:00:00,,,Cancelled,Apple Pay,24.47,0.0,266.08,3616.61,Chicago,PA,USA
7267,1630,2023-03-02 00:00:00,2023-03-05 00:00:00,2023-03-13 00:00:00,Delivered,Debit Card,5.61,0.0,191.94,2596.75,Phoenix,GA,Canada
7268,126,2024-03-09 00:00:00,2024-03-10 00:00:00,2024-03-20 00:00:00,Delivered,Apple Pay,10.74,0.0,242.22,3280.74,Phoenix,PA,USA
7269,1559,2024-08-20 00:00:00,,,Pending,PayPal,14.48,0.0,403.36,5459.82,Phoenix,FL,Canada
7270,386,2023-05-23 00:00:00,2023-05-26 00:00:00,2023-06-03 00:00:00,Delivered,Apple Pay,8.83,0.0,137.4,1863.76,Houston,CA,USA
7271,421,2024-02-17 00:00:00,2024-02-18 00:00:00,2024-02-21 00:00:00,Delivered,Bank Transfer,13.84,0.0,48.84,673.23,San Diego,NY,USA
7272,966,2023-06-14 00:00:00,2023-06-17 00:00:00,2023-06-19 00:00:00,Delivered,Apple Pay,21.27,34.8,214.31,2879.68,New York,PA,USA
7273,1233,2023-04-02 00:00:00,,,Pending,Bank Transfer,24.32,41.64,13.21,160.98,New York,CA,UK
7274,435,2024-07-21 00:00:00,2024-07-24 00:00:00,2024-08-03 00:00:00,Delivered,Google Pay,13.72,0.0,164.88,2239.6,Houston,OH,USA
7275,170,2024-06-19 00:00:00,2024-06-22 00:00:00,2024-07-02 00:00:00,Delivered,PayPal,7.08,0.0,93.52,1269.6,Chicago,GA,USA
7276,675,2024-12-19 00:00:00,2024-12-22 00:00:00,2024-12-31 00:00:00,Delivered,Apple Pay,20.44,0.0,20.52,297.41,San Diego,MI,USA
7277,1762,2023-01-10 00:00:00,2023-01-12 00:00:00,2023-01-15 00:00:00,Delivered,Apple Pay,23.34,10.02,821.53,11104.0,Los Angeles,NY,Australia
7278,1584,2023-06-13 00:00:00,,,Cancelled,Credit Card,12.56,0.0,276.66,3747.46,Philadelphia,FL,Canada
7279,804,2024-09-10 00:00:00,2024-09-12 00:00:00,2024-09-21 00:00:00,Delivered,Debit Card,18.04,27.59,292.24,3935.74,Phoenix,OH,USA
7280,1389,2023-03-14 00:00:00,2023-03-17 00:00:00,2023-03-25 00:00:00,Delivered,Debit Card,18.12,0.0,357.29,4841.59,San Jose,TX,UK
7281,885,2024-12-30 00:00:00,2025-01-01 00:00:00,,Shipped,Google Pay,6.51,0.0,1171.71,15824.63,Los Angeles,NC,USA
7282,1003,2023-06-01 00:00:00,2023-06-02 00:00:00,2023-06-04 00:00:00,Delivered,Google Pay,6.51,0.0,265.51,3590.9,Phoenix,FL,USA
7283,715,2023-12-28 00:00:00,2023-12-29 00:00:00,2024-01-05 00:00:00,Delivered,PayPal,20.15,0.0,421.56,5711.27,Chicago,CA,USA
7284,1057,2024-05-12 00:00:00,2024-05-13 00:00:00,2024-05-23 00:00:00,Delivered,Credit Card,6.72,0.0,404.47,5467.1,San Diego,CA,USA
7285,991,2023-10-02 00:00:00,,,Pending,Credit Card,10.82,0.0,32.77,453.18,San Antonio,TX,USA
7286,1631,2024-04-30 00:00:00,2024-05-01 00:00:00,2024-05-05 00:00:00,Delivered,Debit Card,15.52,44.52,261.78,3505.01,San Jose,GA,Canada
7287,813,2023-05-30 00:00:00,2023-05-31 00:00:00,2023-06-07 00:00:00,Delivered,Bank Transfer,20.19,0.0,491.2,6651.34,Chicago,FL,USA
7288,103,2024-12-20 00:00:00,,,Pending,Google Pay,8.33,0.0,421.79,5702.5,New York,OH,USA
7289,497,2023-05-06 00:00:00,,,Cancelled,PayPal,19.34,0.0,29.97,423.91,Los Angeles,PA,USA
7290,355,2024-12-21 00:00:00,2024-12-24 00:00:00,2025-01-01 00:00:00,Delivered,Apple Pay,7.84,17.91,182.07,2447.82,Phoenix,CA,USA
7291,438,2024-08-17 00:00:00,2024-08-20 00:00:00,2024-08-30 00:00:00,Delivered,Bank Transfer,14.84,12.71,75.9,1026.83,San Jose,FL,USA
7292,599,2024-08-22 00:00:00,2024-08-25 00:00:00,2024-08-30 00:00:00,Delivered,Google Pay,20.97,37.75,62.16,822.38,Dallas,GA,USA
7293,1588,2023-06-10 00:00:00,2023-06-11 00:00:00,,Shipped,PayPal,22.53,0.0,312.76,4244.78,Phoenix,OH,Canada
7294,1149,2023-08-04 00:00:00,2023-08-06 00:00:00,2023-08-09 00:00:00,Delivered,PayPal,23.14,0.0,341.94,4639.37,Chicago,FL,USA
7295,691,2024-11-02 00:00:00,,,Cancelled,Bank Transfer,17.22,29.78,42.77,564.84,Philadelphia,CA,USA
7296,929,2024-05-17 00:00:00,2024-05-20 00:00:00,2024-05-28 00:00:00,Delivered,Apple Pay,24.77,0.0,155.6,2125.43,San Jose,CA,USA
7297,828,2024-07-04 00:00:00,2024-07-06 00:00:00,2024-07-11 00:00:00,Delivered,Bank Transfer,11.19,0.0,321.78,4355.17,San Jose,CA,USA
7298,1864,2024-04-15 00:00:00,2024-04-16 00:00:00,2024-04-25 00:00:00,Delivered,Apple Pay,7.09,0.0,269.02,3638.81,Chicago,OH,Australia
7299,721,2023-11-28 00:00:00,2023-11-29 00:00:00,2023-12-07 00:00:00,Delivered,PayPal,11.07,10.08,53.9,728.65,New York,MI,USA
7300,1816,2024-02-27 00:00:00,2024-02-28 00:00:00,2024-03-01 00:00:00,Delivered,Apple Pay,8.03,0.0,268.06,3626.81,Chicago,NY,Australia
7301,734,2024-05-14 00:00:00,2024-05-16 00:00:00,,Shipped,Credit Card,20.12,0.0,157.26,2143.18,Dallas,NC,USA
7302,1415,2023-07-31 00:00:00,2023-08-01 00:00:00,2023-08-07 00:00:00,Delivered,Apple Pay,18.86,0.0,429.88,5822.2,Phoenix,NY,UK
7303,1710,2024-01-25 00:00:00,2024-01-26 00:00:00,2024-02-03 00:00:00,Delivered,Apple Pay,19.12,0.0,45.27,630.27,San Jose,NY,Canada
7304,1379,2023-09-11 00:00:00,,,Pending,Credit Card,15.99,0.0,39.44,548.43,Houston,TX,UK
7305,373,2023-01-06 00:00:00,2023-01-08 00:00:00,2023-01-17 00:00:00,Delivered,Bank Transfer,14.94,0.0,48.13,664.74,Los Angeles,IL,USA
7306,1315,2023-09-16 00:00:00,2023-09-18 00:00:00,2023-09-25 00:00:00,Delivered,Bank Transfer,23.3,39.42,111.28,1486.11,Philadelphia,IL,UK
7307,1226,2023-06-20 00:00:00,2023-06-21 00:00:00,,Shipped,Bank Transfer,19.99,0.0,20.87,301.7,San Jose,IL,UK
7308,1909,2023-05-08 00:00:00,2023-05-10 00:00:00,2023-05-17 00:00:00,Delivered,Debit Card,13.58,0.0,468.88,6343.44,San Antonio,NC,Germany
7309,1263,2023-05-25 00:00:00,,,Pending,Debit Card,18.37,9.48,96.96,1317.81,Chicago,FL,UK
7310,530,2024-11-28 00:00:00,,,Cancelled,Apple Pay,5.22,0.0,444.87,6010.93,Philadelphia,MI,USA
7311,986,2024-04-25 00:00:00,2024-04-26 00:00:00,2024-05-06 00:00:00,Delivered,Bank Transfer,9.73,0.0,515.28,6965.99,Philadelphia,TX,USA
7312,111,2023-06-04 00:00:00,,,Pending,Debit Card,16.21,0.0,154.78,2105.79,Phoenix,FL,USA
7313,1384,2024-01-30 00:00:00,2024-02-02 00:00:00,2024-02-05 00:00:00,Delivered,Credit Card,10.28,15.84,99.35,1335.65,San Diego,MI,UK
7314,396,2024-12-06 00:00:00,,,Pending,Credit Card,15.48,0.0,166.15,2258.46,San Diego,GA,USA
7315,614,2023-03-14 00:00:00,2023-03-15 00:00:00,2023-03-18 00:00:00,Delivered,Apple Pay,6.48,0.0,36.34,497.02,Houston,NY,USA
7316,1012,2024-05-13 00:00:00,2024-05-15 00:00:00,2024-05-25 00:00:00,Delivered,Apple Pay,11.39,0.0,559.86,7569.52,San Diego,TX,USA
7317,1909,2024-10-19 00:00:00,2024-10-21 00:00:00,2024-10-29 00:00:00,Delivered,Google Pay,7.44,0.0,8.14,117.3,San Antonio,NC,Germany
7318,1504,2023-10-17 00:00:00,,,Pending,PayPal,20.36,0.0,36.8,517.16,San Diego,PA,Canada
7319,20,2023-01-04 00:00:00,,,Cancelled,PayPal,7.22,0.0,136.94,1855.9,Dallas,GA,USA
7320,1737,2023-05-25 00:00:00,2023-05-26 00:00:00,2023-06-01 00:00:00,Delivered,Apple Pay,5.42,0.0,228.37,3088.45,Phoenix,NC,Canada
7321,1482,2024-02-27 00:00:00,,,Pending,Credit Card,15.46,0.0,270.07,3661.37,San Jose,GA,UK
7322,1258,2024-06-28 00:00:00,2024-06-30 00:00:00,,Shipped,Apple Pay,10.79,25.84,19.06,242.3,Houston,TX,UK
7323,465,2023-07-28 00:00:00,2023-07-29 00:00:00,2023-08-07 00:00:00,Delivered,Apple Pay,21.45,0.0,212.05,2884.1,Los Angeles,GA,USA
7324,820,2023-01-26 00:00:00,2023-01-27 00:00:00,2023-01-29 00:00:00,Delivered,Bank Transfer,14.39,0.0,53.85,741.41,Phoenix,GA,USA
7325,753,2023-09-10 00:00:00,2023-09-13 00:00:00,2023-09-21 00:00:00,Delivered,Debit Card,10.27,15.44,106.92,1438.22,Chicago,PA,USA
7326,985,2024-01-14 00:00:00,,,Pending,Google Pay,21.33,0.0,342.27,4641.93,San Diego,GA,USA
7327,29,2023-06-29 00:00:00,,,Pending,Bank Transfer,20.07,30.47,367.24,4947.39,San Diego,FL,USA
7328,404,2023-12-06 00:00:00,2023-12-08 00:00:00,2023-12-11 00:00:00,Delivered,Google Pay,8.09,0.0,318.24,4304.37,San Diego,CA,USA
7329,930,2024-01-02 00:00:00,2024-01-04 00:00:00,,Shipped,Bank Transfer,23.66,0.0,228.0,3101.72,San Antonio,MI,USA
7330,116,2023-01-11 00:00:00,2023-01-13 00:00:00,2023-01-20 00:00:00,Delivered,Credit Card,18.67,0.0,92.77,1271.08,Los Angeles,NC,USA
7331,272,2024-06-15 00:00:00,2024-06-18 00:00:00,2024-06-27 00:00:00,Delivered,Credit Card,5.65,46.38,233.59,3112.77,Philadelphia,IL,USA
7332,803,2023-07-20 00:00:00,,,Cancelled,Debit Card,13.38,0.44,126.8,1724.74,San Jose,MI,USA
7333,110,2023-04-16 00:00:00,2023-04-17 00:00:00,,Shipped,Bank Transfer,11.86,0.0,99.82,1359.44,Los Angeles,CA,USA
7334,283,2024-04-04 00:00:00,,,Cancelled,PayPal,5.44,0.0,46.73,636.3,Chicago,PA,USA
7335,837,2023-02-08 00:00:00,,,Cancelled,Bank Transfer,15.66,27.89,333.54,4490.59,Dallas,OH,USA
7336,1640,2023-10-23 00:00:00,2023-10-26 00:00:00,2023-11-03 00:00:00,Delivered,Credit Card,7.81,0.0,11.21,159.18,Chicago,CA,Canada
7337,1659,2024-09-05 00:00:00,2024-09-07 00:00:00,2024-09-16 00:00:00,Delivered,Bank Transfer,10.63,0.0,10.0,145.62,Chicago,MI,Canada
7338,737,2024-05-22 00:00:00,2024-05-23 00:00:00,2024-05-27 00:00:00,Delivered,Google Pay,18.25,27.12,633.49,8543.23,Phoenix,FL,USA
7339,661,2024-05-07 00:00:00,2024-05-10 00:00:00,,Shipped,Debit Card,15.78,0.0,220.92,2998.22,Chicago,MI,USA
7340,1084,2024-09-12 00:00:00,2024-09-13 00:00:00,2024-09-20 00:00:00,Delivered,Credit Card,12.5,0.0,446.53,6040.63,New York,OH,USA
